MeSH Disease ID	MeSH Disease Term	MeSH Symptom ID	MeSH Symptom Term	TFIDF score	PubMed occurrence
D016883	Diabetic Ketoacidosis	D006732	Horner Syndrome	2.2096263580381046	1
D016883	Diabetic Ketoacidosis	D006935	Hypercapnia	2.1109838219206343	1
D016883	Diabetic Ketoacidosis	D006939	Hyperemesis Gravidarum	2.8750827384528637	1
D016883	Diabetic Ketoacidosis	D006985	Hyperventilation	33.68208234670678	16
D016883	Diabetic Ketoacidosis	D016857	Hypocapnia	10.111859009111294	3
D016883	Diabetic Ketoacidosis	D007035	Hypothermia	35.017851877148765	18
D016883	Diabetic Ketoacidosis	D007040	Hypoventilation	2.5213533047438883	1
D016883	Diabetic Ketoacidosis	D017116	Low Back Pain	1.5904210228767852	1
D016883	Diabetic Ketoacidosis	D008569	Memory Disorders	1.4679976076638996	1
D016883	Diabetic Ketoacidosis	D008607	Mental Retardation	0.9054466840727144	1
D016883	Diabetic Ketoacidosis	D018908	Muscle Weakness	1.985982163405724	2
D016883	Diabetic Ketoacidosis	D009133	Muscular Atrophy	1.460821769593828	1
D016883	Diabetic Ketoacidosis	D009325	Nausea	4.5550122966565585	4
D016883	Diabetic Ketoacidosis	D009461	Neurologic Manifestations	0.3497070658766719	5
D016883	Diabetic Ketoacidosis	D009765	Obesity	27.47427050397705	33
D016883	Diabetic Ketoacidosis	D009846	Oliguria	2.6140121352265933	1
D016883	Diabetic Ketoacidosis	D009886	Ophthalmoplegia	1.3298472691830825	1
D016883	Diabetic Ketoacidosis	D010146	Pain	2.3057069604151805	7
D016883	Diabetic Ketoacidosis	D010243	Paralysis	0.9689427549656968	2
D016883	Diabetic Ketoacidosis	D010292	Paresthesia	1.358018146149779	1
D016883	Diabetic Ketoacidosis	D011141	Polyuria	18.887211254719208	8
D016883	Diabetic Ketoacidosis	D011507	Proteinuria	4.995911094134208	4
D016883	Diabetic Ketoacidosis	D011696	Purpura, Thrombocytopenic	2.8298110411036603	2
D016883	Diabetic Ketoacidosis	D011697	Purpura, Thrombotic Thrombocytopenic	2.1840386080896974	1
D016883	Diabetic Ketoacidosis	D011782	Quadriplegia	8.214838016961842	6
D016883	Diabetic Ketoacidosis	D012021	Reflex, Abnormal	1.4071309430046999	1
D016883	Diabetic Ketoacidosis	D012135	Respiratory Sounds	1.6392693282712694	1
D016883	Diabetic Ketoacidosis	D012640	Seizures	2.5355007765642417	3
D016883	Diabetic Ketoacidosis	D013575	Syncope	1.4908914275297522	1
D016883	Diabetic Ketoacidosis	D013851	Thinness	2.6705996098560565	1
D016883	Diabetic Ketoacidosis	D014474	Unconsciousness	3.7118913168225856	4
D016883	Diabetic Ketoacidosis	D001750	Urinary Bladder, Neurogenic	2.0782571284180773	1
D016883	Diabetic Ketoacidosis	D014786	Vision Disorders	1.3269788637358182	2
D016883	Diabetic Ketoacidosis	D014839	Vomiting	17.713765973933143	21
D016883	Diabetic Ketoacidosis	D015430	Weight Gain	5.946758962704209	4
D016883	Diabetic Ketoacidosis	D015431	Weight Loss	3.0001611341435237	3
D004417	Dyspnea	D015746	Abdominal Pain	8.48483678147408	10
D004417	Dyspnea	D054058	Acute Coronary Syndrome	5.19592085243217	2
D004417	Dyspnea	D017109	Akathisia, Drug-Induced	9.332734347883168	3
D004417	Dyspnea	D000550	Amblyopia	2.5635282297946014	1
D004417	Dyspnea	D000787	Angina Pectoris	42.127817808034855	29
D004417	Dyspnea	D000789	Angina, Unstable	4.485120359418707	2
D004417	Dyspnea	D000855	Anorexia	9.12630306977093	5
D004417	Dyspnea	D000860	Anoxia	165.32811433173256	165
D004417	Dyspnea	D001041	Aphasia, Wernicke	3.4953231482047213	1
D004417	Dyspnea	D001049	Apnea	13.135877358392158	7
D004417	Dyspnea	D018771	Arthralgia	4.431900000978638	3
D004417	Dyspnea	D001247	Asthenia	8.252877004214147	4
D004417	Dyspnea	D001416	Back Pain	6.88157111507629	6
D004417	Dyspnea	D001724	Birth Weight	1.4071309430046999	1
D004417	Dyspnea	D001766	Blindness	1.0981383550099495	1
D004417	Dyspnea	D001835	Body Weight	3.086890624302885	9
D004417	Dyspnea	D002100	Cachexia	7.978896063219088	4
D004417	Dyspnea	D002303	Cardiac Output, Low	27.856343444223427	13
D004417	Dyspnea	D002524	Cerebellar Ataxia	1.7087856229578182	1
D004417	Dyspnea	D002637	Chest Pain	137.44510379456156	125
D004417	Dyspnea	D002639	Cheyne-Stokes Respiration	25.464762475684033	7
D004417	Dyspnea	D023341	Chills	3.5851794773265833	1
D004417	Dyspnea	D003128	Coma	1.312084812843242	1
D004417	Dyspnea	D003221	Confusion	16.598430324046944	11
D004417	Dyspnea	D003244	Consciousness Disorders	2.6313878286731183	3
D004417	Dyspnea	D003248	Constipation	12.751323948212473	8
D004417	Dyspnea	D003371	Cough	203.78301841993152	155
D004417	Dyspnea	D003490	Cyanosis	48.815468450668256	28
D004417	Dyspnea	D003693	Delirium	18.75559634579444	9
D004417	Dyspnea	D003967	Diarrhea	6.462316917576173	7
D004417	Dyspnea	D004244	Dizziness	13.424714224114787	10
D004417	Dyspnea	D004401	Dysarthria	2.0265851178737564	1
D004417	Dyspnea	D020820	Dyskinesias	0.7479520787085234	1
D004417	Dyspnea	D004415	Dyspepsia	2.082052199386629	1
D004417	Dyspnea	D055154	Dysphonia	10.348540836520284	3
D004417	Dyspnea	D004417	Dyspnea	4412.92318195892	4390
D004417	Dyspnea	D004418	Dyspnea, Paroxysmal	60.035736991835975	16
D004417	Dyspnea	D004421	Dystonia	6.144436134092183	4
D004417	Dyspnea	D004438	Ecchymosis	2.2999812330780607	1
D004417	Dyspnea	D004487	Edema	19.068099011292226	32
D004417	Dyspnea	D004489	Edema, Cardiac	21.114238048932226	6
D004417	Dyspnea	D004614	Emaciation	1.8326407212518088	1
D004417	Dyspnea	D005207	Fasciculation	3.074353853560592	1
D004417	Dyspnea	D005221	Fatigue	81.9369471975429	72
D004417	Dyspnea	D005334	Fever	29.70900634959825	48
D004417	Dyspnea	D005335	Fever of Unknown Origin	10.31208441669731	7
D004417	Dyspnea	D005483	Flushing	10.456048540906373	4
D004417	Dyspnea	D006212	Hallucinations	3.4465763686488904	2
D004417	Dyspnea	D006261	Headache	7.9610782924070165	9
D004417	Dyspnea	D006337	Heart Murmurs	14.18050278862289	6
D004417	Dyspnea	D006396	Hematemesis	2.0858617278032967	1
D004417	Dyspnea	D006469	Hemoptysis	42.42685908842292	25
D004417	Dyspnea	D006606	Hiccup	2.953725865771977	1
D004417	Dyspnea	D006685	Hoarseness	22.161269226411978	10
D004417	Dyspnea	D006935	Hypercapnia	116.10411020563488	55
D004417	Dyspnea	D006941	Hyperesthesia	2.694864231855688	1
D004417	Dyspnea	D018496	Hyperoxia	5.898381421213172	2
D004417	Dyspnea	D006985	Hyperventilation	113.67702792013536	54
D004417	Dyspnea	D006987	Hypesthesia	1.7219610441163826	1
D004417	Dyspnea	D007035	Hypothermia	1.9454362153971527	1
D004417	Dyspnea	D007040	Hypoventilation	15.12811982846333	6
D004417	Dyspnea	D007565	Jaundice	4.3641353128567495	3
D004417	Dyspnea	D053609	Lethargy	6.990646296409443	2
D004417	Dyspnea	D017116	Low Back Pain	1.5904210228767852	1
D004417	Dyspnea	D009058	Mouth Breathing	3.229359599707584	1
D004417	Dyspnea	D009123	Muscle Hypotonia	3.3130222694115505	2
D004417	Dyspnea	D009127	Muscle Rigidity	2.4019328035177634	1
D004417	Dyspnea	D009128	Muscle Spasticity	1.7272802055939829	1
D004417	Dyspnea	D018908	Muscle Weakness	23.831785960868693	24
D004417	Dyspnea	D009155	Mutism	2.922403394642936	1
D004417	Dyspnea	D009207	Myoclonus	1.775070869430331	1
D004417	Dyspnea	D009325	Nausea	20.49755533495452	18
D004417	Dyspnea	D019547	Neck Pain	13.711544046050964	7
D004417	Dyspnea	D009437	Neuralgia	1.5383141060813592	1
D004417	Dyspnea	D009765	Obesity	35.79980702033373	43
D004417	Dyspnea	D009767	Obesity, Morbid	14.02351961899648	8
D004417	Dyspnea	D009846	Oliguria	5.2280242704531865	2
D004417	Dyspnea	D009886	Ophthalmoplegia	1.3298472691830825	1
D004417	Dyspnea	D050177	Overweight	2.471616298652524	3
D004417	Dyspnea	D010146	Pain	18.1162689746907	55
D004417	Dyspnea	D010148	Pain, Intractable	3.985966742653976	2
D004417	Dyspnea	D010167	Pallor	3.535169056751921	1
D004417	Dyspnea	D010243	Paralysis	4.844713774828484	10
D004417	Dyspnea	D020336	Paraparesis, Spastic	3.1712036795505094	1
D004417	Dyspnea	D010291	Paresis	3.8632073514988665	3
D004417	Dyspnea	D010292	Paresthesia	4.074054438449337	3
D004417	Dyspnea	D020795	Photophobia	2.85429196878379	1
D004417	Dyspnea	D011595	Psychomotor Agitation	4.485120359418707	2
D004417	Dyspnea	D011602	Psychophysiologic Disorders	42.99266339045087	29
D004417	Dyspnea	D011693	Purpura	2.1264372118582675	2
D004417	Dyspnea	D011695	Purpura, Schoenlein-Henoch	3.9964288414890814	2
D004417	Dyspnea	D011697	Purpura, Thrombotic Thrombocytopenic	4.368077216179395	2
D004417	Dyspnea	D011782	Quadriplegia	10.953117355949123	8
D004417	Dyspnea	D053120	Respiratory Aspiration	3.3300735753094144	1
D004417	Dyspnea	D012133	Respiratory Paralysis	74.68260772922638	30
D004417	Dyspnea	D012135	Respiratory Sounds	149.17350887268552	91
D004417	Dyspnea	D012640	Seizures	3.380667702085656	4
D004417	Dyspnea	D012678	Sensation Disorders	0.6866438085432793	2
D004417	Dyspnea	D020069	Shoulder Pain	4.840854772307857	2
D004417	Dyspnea	D012892	Sleep Deprivation	7.727736866982969	3
D004417	Dyspnea	D012893	Sleep Disorders	14.929989098693168	10
D004417	Dyspnea	D012912	Sneezing	3.356920825345602	1
D004417	Dyspnea	D012913	Snoring	5.520209507448177	2
D004417	Dyspnea	D020886	Somatosensory Disorders	1.0455310699864064	1
D004417	Dyspnea	D013035	Spasm	2.734554943125151	2
D004417	Dyspnea	D013064	Speech Disorders	3.4587496830720124	3
D004417	Dyspnea	D013575	Syncope	47.70852568095207	32
D004417	Dyspnea	D054160	Systolic Murmurs	4.913366207639191	1
D004417	Dyspnea	D013851	Thinness	2.6705996098560565	1
D004417	Dyspnea	D014103	Torticollis	2.154990922649467	1
D004417	Dyspnea	D014202	Tremor	1.7393527868282521	1
D004417	Dyspnea	D014474	Unconsciousness	1.8559456584112928	2
D004417	Dyspnea	D014550	Urinary Incontinence, Stress	8.406527902934329	3
D004417	Dyspnea	D014717	Vertigo	3.1925038863751567	2
D004417	Dyspnea	D014826	Vocal Cord Paralysis	55.65782721665492	28
D004417	Dyspnea	D014832	Voice Disorders	14.98720333207077	9
D004417	Dyspnea	D014839	Vomiting	8.435126654253875	10
D004417	Dyspnea	D015430	Weight Gain	2.9733794813521044	2
D004417	Dyspnea	D015431	Weight Loss	21.001127939004665	21
D016724	Empyema, Pleural	D000855	Anorexia	1.8252606139541865	1
D016724	Empyema, Pleural	D000860	Anoxia	2.0039771434149403	2
D016724	Empyema, Pleural	D001416	Back Pain	1.1469285191793817	1
D016724	Empyema, Pleural	D002303	Cardiac Output, Low	2.1427956495556484	1
D016724	Empyema, Pleural	D002637	Chest Pain	3.298682491069478	3
D016724	Empyema, Pleural	D003371	Cough	9.203104057674327	7
D016724	Empyema, Pleural	D003968	Diarrhea, Infantile	2.281245322020591	1
D016724	Empyema, Pleural	D004417	Dyspnea	3.015665044618851	3
D016724	Empyema, Pleural	D005221	Fatigue	1.1380131555214292	1
D016724	Empyema, Pleural	D005334	Fever	4.951501058266373	8
D016724	Empyema, Pleural	D005335	Fever of Unknown Origin	1.4731549166710445	1
D016724	Empyema, Pleural	D006469	Hemoptysis	3.394148727073833	2
D016724	Empyema, Pleural	D006732	Horner Syndrome	4.419252716076209	2
D016724	Empyema, Pleural	D010243	Paralysis	0.4844713774828484	1
D016724	Empyema, Pleural	D011507	Proteinuria	1.248977773533552	1
D016724	Empyema, Pleural	D012133	Respiratory Paralysis	4.978840515281759	2
D016724	Empyema, Pleural	D014839	Vomiting	0.8435126654253875	1
D016724	Empyema, Pleural	D015431	Weight Loss	1.0000537113811745	1
D004695	Endocardial Fibroelastosis	D000860	Anoxia	1.00198857170747	1
D004695	Endocardial Fibroelastosis	D001724	Birth Weight	1.4071309430046999	1
D004695	Endocardial Fibroelastosis	D002303	Cardiac Output, Low	2.1427956495556484	1
D004695	Endocardial Fibroelastosis	D002637	Chest Pain	2.1991216607129846	2
D004695	Endocardial Fibroelastosis	D003490	Cyanosis	5.230228762571599	3
D004695	Endocardial Fibroelastosis	D004417	Dyspnea	5.026108407698086	5
D004695	Endocardial Fibroelastosis	D004487	Edema	1.7876342823086462	3
D004695	Endocardial Fibroelastosis	D005221	Fatigue	1.1380131555214292	1
D004695	Endocardial Fibroelastosis	D005311	Fetal Hypoxia	2.7342253057362687	1
D004695	Endocardial Fibroelastosis	D006261	Headache	0.8845642547118906	1
D004695	Endocardial Fibroelastosis	D006429	Hemiplegia	1.2946323628920158	1
D004695	Endocardial Fibroelastosis	D015160	Hydrops Fetalis	14.046001515135634	6
D004695	Endocardial Fibroelastosis	D007040	Hypoventilation	2.5213533047438883	1
D004695	Endocardial Fibroelastosis	D008607	Mental Retardation	1.810893368145429	2
D004695	Endocardial Fibroelastosis	D009461	Neurologic Manifestations	0.06994141317533438	1
D004695	Endocardial Fibroelastosis	D009765	Obesity	0.8325536516356681	1
D004695	Endocardial Fibroelastosis	D012640	Seizures	0.8451669255214139	1
D004695	Endocardial Fibroelastosis	D013575	Syncope	2.9817828550595045	2
D004696	Endocarditis	D000006	Abdomen, Acute	2.8752002609590566	2
D004696	Endocarditis	D015746	Abdominal Pain	1.6969673562948158	2
D004696	Endocarditis	D054058	Acute Coronary Syndrome	2.597960426216085	1
D004696	Endocarditis	D020757	Amaurosis Fugax	3.5110715051728607	1
D004696	Endocarditis	D000787	Angina Pectoris	4.358050118072572	3
D004696	Endocarditis	D000855	Anorexia	3.650521227908373	2
D004696	Endocarditis	D000860	Anoxia	3.0059657151224104	3
D004696	Endocarditis	D001037	Aphasia	9.053309072665169	5
D004696	Endocarditis	D001264	Athetosis	2.5821623093394943	1
D004696	Endocarditis	D001724	Birth Weight	1.4071309430046999	1
D004696	Endocarditis	D001766	Blindness	2.1962767100198994	2
D004696	Endocarditis	D001835	Body Weight	0.34298784714476505	1
D004696	Endocarditis	D002100	Cachexia	3.9894480316095446	2
D004696	Endocarditis	D002637	Chest Pain	4.398243321425969	4
D004696	Endocarditis	D002819	Chorea	3.985966742653976	2
D004696	Endocarditis	D003221	Confusion	1.5089482112769952	1
D004696	Endocarditis	D003244	Consciousness Disorders	0.8771292762243725	1
D004696	Endocarditis	D003490	Cyanosis	1.7434095875238662	1
D004696	Endocarditis	D003638	Deafness	2.4570543261245223	2
D004696	Endocarditis	D003967	Diarrhea	0.9231881310823103	1
D004696	Endocarditis	D004172	Diplopia	3.288330597766952	2
D004696	Endocarditis	D004417	Dyspnea	9.046995133856553	9
D004696	Endocarditis	D004418	Dyspnea, Paroxysmal	3.7522335619897484	1
D004696	Endocarditis	D004421	Dystonia	1.5361090335230454	1
D004696	Endocarditis	D004438	Ecchymosis	2.2999812330780607	1
D004696	Endocarditis	D004487	Edema	2.383512376411528	4
D004696	Endocarditis	D004489	Edema, Cardiac	3.5190396748220376	1
D004696	Endocarditis	D005158	Facial Paralysis	1.357096911630458	1
D004696	Endocarditis	D005221	Fatigue	2.2760263110428585	2
D004696	Endocarditis	D005334	Fever	19.806004233065494	32
D004696	Endocarditis	D005335	Fever of Unknown Origin	13.258394250039398	9
D004696	Endocarditis	D006261	Headache	1.7691285094237812	2
D004696	Endocarditis	D006311	Hearing Disorders	0.7350165749565932	1
D004696	Endocarditis	D006337	Heart Murmurs	14.18050278862289	6
D004696	Endocarditis	D006423	Hemianopsia	2.082052199386629	1
D004696	Endocarditis	D006429	Hemiplegia	10.357058903136126	8
D004696	Endocarditis	D006469	Hemoptysis	1.6970743635369168	1
D004696	Endocarditis	D006942	Hypergammaglobulinemia	1.6791251637069355	1
D004696	Endocarditis	D007383	Intermittent Claudication	2.2183032020637934	1
D004696	Endocarditis	D008580	Meningism	3.074353853560592	1
D004696	Endocarditis	D018908	Muscle Weakness	0.992991081702862	1
D004696	Endocarditis	D009207	Myoclonus	1.775070869430331	1
D004696	Endocarditis	D009325	Nausea	1.1387530741641398	1
D004696	Endocarditis	D009461	Neurologic Manifestations	0.20982423952600315	3
D004696	Endocarditis	D009765	Obesity	0.8325536516356681	1
D004696	Endocarditis	D009846	Oliguria	2.6140121352265933	1
D004696	Endocarditis	D009886	Ophthalmoplegia	2.659694538366165	2
D004696	Endocarditis	D010146	Pain	0.3293867086307401	1
D004696	Endocarditis	D010264	Paraplegia	1.2774792836657665	1
D004696	Endocarditis	D010291	Paresis	1.2877357838329555	1
D004696	Endocarditis	D011141	Polyuria	2.360901406839901	1
D004696	Endocarditis	D011602	Psychophysiologic Disorders	1.482505634153478	1
D004696	Endocarditis	D011693	Purpura	2.1264372118582675	2
D004696	Endocarditis	D011695	Purpura, Schoenlein-Henoch	1.9982144207445407	1
D004696	Endocarditis	D011697	Purpura, Thrombotic Thrombocytopenic	6.552115824269094	3
D004696	Endocarditis	D012021	Reflex, Abnormal	1.4071309430046999	1
D004696	Endocarditis	D054160	Systolic Murmurs	4.913366207639191	1
D004696	Endocarditis	D013851	Thinness	2.6705996098560565	1
D004696	Endocarditis	D014786	Vision Disorders	2.6539577274716364	4
D004696	Endocarditis	D015430	Weight Gain	1.4866897406760522	1
D004696	Endocarditis	D015431	Weight Loss	3.0001611341435237	3
D004826	Epiglottitis	D000860	Anoxia	1.00198857170747	1
D004826	Epiglottitis	D001049	Apnea	1.8765539083417369	1
D004826	Epiglottitis	D002100	Cachexia	1.9947240158047723	1
D004826	Epiglottitis	D003371	Cough	5.2589166043853295	4
D004826	Epiglottitis	D003967	Diarrhea	0.9231881310823103	1
D004826	Epiglottitis	D004417	Dyspnea	17.08876858617349	17
D004826	Epiglottitis	D004487	Edema	2.383512376411528	4
D004826	Epiglottitis	D005221	Fatigue	1.1380131555214292	1
D004826	Epiglottitis	D005334	Fever	4.951501058266373	8
D004826	Epiglottitis	D006685	Hoarseness	2.2161269226411977	1
D004826	Epiglottitis	D009767	Obesity, Morbid	1.75293995237456	1
D004826	Epiglottitis	D010146	Pain	0.9881601258922204	3
D004826	Epiglottitis	D012135	Respiratory Sounds	24.589039924069038	15
D004826	Epiglottitis	D013575	Syncope	1.4908914275297522	1
D004826	Epiglottitis	D014832	Voice Disorders	4.99573444402359	3
D004826	Epiglottitis	D014839	Vomiting	0.8435126654253875	1
D004844	Epistaxis	D015746	Abdominal Pain	0.8484836781474079	1
D004844	Epistaxis	D000860	Anoxia	14.027840003904586	14
D004844	Epistaxis	D018771	Arthralgia	1.4773000003262131	1
D004844	Epistaxis	D001766	Blindness	13.177660260119396	12
D004844	Epistaxis	D001835	Body Weight	0.34298784714476505	1
D004844	Epistaxis	D016534	Cardiac Output, High	3.836493905607489	1
D004844	Epistaxis	D002558	Cerebrospinal Fluid Otorrhea	3.1882981129098096	1
D004844	Epistaxis	D002559	Cerebrospinal Fluid Rhinorrhea	16.064834934862915	6
D004844	Epistaxis	D003128	Coma	1.312084812843242	1
D004844	Epistaxis	D003248	Constipation	1.5939154935265591	1
D004844	Epistaxis	D003371	Cough	2.6294583021926647	2
D004844	Epistaxis	D003638	Deafness	2.4570543261245223	2
D004844	Epistaxis	D004172	Diplopia	3.288330597766952	2
D004844	Epistaxis	D004412	Dysmenorrhea	2.7601047537240886	1
D004844	Epistaxis	D004417	Dyspnea	3.015665044618851	3
D004844	Epistaxis	D004433	Earache	5.635848649225831	2
D004844	Epistaxis	D004487	Edema	0.5958780941028821	1
D004844	Epistaxis	D005130	Eye Hemorrhage	8.257926097567497	3
D004844	Epistaxis	D005132	Eye Manifestations	1.5078769738954958	1
D004844	Epistaxis	D005157	Facial Pain	3.9446571845924847	2
D004844	Epistaxis	D005158	Facial Paralysis	8.142581469782748	6
D004844	Epistaxis	D005221	Fatigue	1.1380131555214292	1
D004844	Epistaxis	D005316	Fetal Distress	2.588451638247058	1
D004844	Epistaxis	D005335	Fever of Unknown Origin	1.4731549166710445	1
D004844	Epistaxis	D006261	Headache	3.5382570188475624	4
D004844	Epistaxis	D034381	Hearing Loss	0.8035505446228293	1
D004844	Epistaxis	D006314	Hearing Loss, Conductive	2.2674202170287483	1
D004844	Epistaxis	D006319	Hearing Loss, Sensorineural	1.2148558604642947	1
D004844	Epistaxis	D006396	Hematemesis	12.51517036681978	6
D004844	Epistaxis	D006423	Hemianopsia	2.082052199386629	1
D004844	Epistaxis	D006429	Hemiplegia	1.2946323628920158	1
D004844	Epistaxis	D006469	Hemoptysis	15.273669271832249	9
D004844	Epistaxis	D006685	Hoarseness	2.2161269226411977	1
D004844	Epistaxis	D007040	Hypoventilation	2.5213533047438883	1
D004844	Epistaxis	D007565	Jaundice	4.3641353128567495	3
D004844	Epistaxis	D017116	Low Back Pain	1.5904210228767852	1
D004844	Epistaxis	D018908	Muscle Weakness	1.985982163405724	2
D004844	Epistaxis	D009461	Neurologic Manifestations	0.06994141317533438	1
D004844	Epistaxis	D009765	Obesity	1.6651073032713362	2
D004844	Epistaxis	D000857	Olfaction Disorders	4.576460433085082	2
D004844	Epistaxis	D009886	Ophthalmoplegia	2.659694538366165	2
D004844	Epistaxis	D006472	Oral Hemorrhage	43.79050891290349	17
D004844	Epistaxis	D010146	Pain	1.9763202517844407	6
D004844	Epistaxis	D010291	Paresis	1.2877357838329555	1
D004844	Epistaxis	D010292	Paresthesia	1.358018146149779	1
D004844	Epistaxis	D011304	Presbycusis	3.693393061966815	1
D004844	Epistaxis	D011693	Purpura	4.252874423716535	4
D004844	Epistaxis	D011696	Purpura, Thrombocytopenic	8.489433123310983	6
