MeSH Symptom ID	MeSH Symptom Term	MeSH Disease ID	MeSH Disease Term	TFIDF score	PubMed occurrence
D019575	Blindness, Cortical	D007022	Hypotension	2.9446760302520585	1
D019575	Blindness, Cortical	D009203	Myocardial Infarction	2.9446760302520585	1
D019575	Blindness, Cortical	D020246	Venous Thrombosis	2.9446760302520585	1
D019575	Blindness, Cortical	D020217	Vertebral Artery Dissection	5.889352060504117	2
D001835	Body Weight	D000196	Actinomycosis	1.3719513885790602	4
D001835	Body Weight	D000542	Alveolitis, Extrinsic Allergic	0.34298784714476505	1
D001835	Body Weight	D000787	Angina Pectoris	10.632623261487712	31
D001835	Body Weight	D000789	Angina, Unstable	2.7439027771581204	8
D001835	Body Weight	D001014	Aortic Aneurysm	1.7149392357238251	5
D001835	Body Weight	D017544	Aortic Aneurysm, Abdominal	3.4298784714476502	10
D001835	Body Weight	D017545	Aortic Aneurysm, Thoracic	0.34298784714476505	1
D001835	Body Weight	D001022	Aortic Valve Insufficiency	3.4298784714476502	10
D001835	Body Weight	D001024	Aortic Valve Stenosis	4.458842012881945	13
D001835	Body Weight	D001145	Arrhythmias, Cardiac	18.864331592962074	55
D001835	Body Weight	D001164	Arteriovenous Fistula	1.3719513885790602	4
D001835	Body Weight	D015535	Arthritis, Psoriatic	0.6859756942895301	2
D001835	Body Weight	D016918	Arthritis, Reactive	0.34298784714476505	1
D001835	Body Weight	D001172	Arthritis, Rheumatoid	28.12500346587073	82
D001835	Body Weight	D001195	Asbestosis	1.7149392357238251	5
D001835	Body Weight	D001228	Aspergillosis	2.400914930013355	7
D001835	Body Weight	D001249	Asthma	53.50610415458334	156
D001835	Body Weight	D001250	Asthma, Exercise-Induced	0.34298784714476505	1
D001835	Body Weight	D050197	Atherosclerosis	32.92683332589744	96
D001835	Body Weight	D001281	Atrial Fibrillation	5.830793401461005	17
D001835	Body Weight	D054537	Atrioventricular Block	0.6859756942895301	2
D001835	Body Weight	D016535	Bronchial Hyperreactivity	4.11585416573718	12
D001835	Body Weight	D001991	Bronchitis	8.91768402576389	26
D001835	Body Weight	D002037	Bundle-Branch Block	0.6859756942895301	2
D001835	Body Weight	D002095	Byssinosis	0.34298784714476505	1
D001835	Body Weight	D002177	Candidiasis	8.574696178619124	25
D001835	Body Weight	D002305	Cardiac Tamponade	0.6859756942895301	2
D001835	Body Weight	D006332	Cardiomegaly	158.80337322802617	463
D001835	Body Weight	D009202	Cardiomyopathies	42.18750519880609	123
D001835	Body Weight	D002310	Cardiomyopathy, Alcoholic	2.7439027771581204	8
D001835	Body Weight	D002311	Cardiomyopathy, Dilated	18.52134374581731	54
D001835	Body Weight	D002312	Cardiomyopathy, Hypertrophic	5.487805554316241	16
D001835	Body Weight	D024741	Cardiomyopathy, Hypertrophic, Familial	1.3719513885790602	4
D001835	Body Weight	D018376	Cardiovascular Abnormalities	0.34298784714476505	1
D001835	Body Weight	D020215	Carotid Artery, Internal, Dissection	0.34298784714476505	1
D001835	Body Weight	D002639	Cheyne-Stokes Respiration	0.34298784714476505	1
D001835	Body Weight	D003047	Coccidioidomycosis	1.028963541434295	3
D001835	Body Weight	D003139	Common Cold	11.318598955777244	33
D001835	Body Weight	D003323	Coronary Aneurysm	0.34298784714476505	1
D001835	Body Weight	D003324	Coronary Artery Disease	162.91922739376338	475
D001835	Body Weight	D003327	Coronary Disease	146.79879857795942	428
D001835	Body Weight	D003329	Coronary Vasospasm	1.7149392357238251	5
D001835	Body Weight	D003371	Cough	2.400914930013355	7
D001835	Body Weight	D003440	Croup	0.34298784714476505	1
D001835	Body Weight	D003453	Cryptococcosis	0.34298784714476505	1
D001835	Body Weight	D003550	Cystic Fibrosis	102.55336629628474	299
D001835	Body Weight	D003920	Diabetes Mellitus	377.2866318592415	1100
D001835	Body Weight	D003922	Diabetes Mellitus, Type 1	186.24240099960738	543
D001835	Body Weight	D003924	Diabetes Mellitus, Type 2	552.8964095973612	1612
D001835	Body Weight	D003926	Diabetic Coma	1.3719513885790602	4
D001835	Body Weight	D016883	Diabetic Ketoacidosis	5.144817707171475	15
D001835	Body Weight	D004417	Dyspnea	3.086890624302885	9
D001835	Body Weight	D004696	Endocarditis	0.34298784714476505	1
D001835	Body Weight	D004844	Epistaxis	0.34298784714476505	1
D001835	Body Weight	D006073	Gout	19.20731944010684	56
D001835	Body Weight	D006333	Heart Failure	136.1661753164717	397
D001835	Body Weight	D006344	Heart Septal Defects, Atrial	2.400914930013355	7
D001835	Body Weight	D006345	Heart Septal Defects, Ventricular	5.487805554316241	16
D001835	Body Weight	D006349	Heart Valve Diseases	1.3719513885790602	4
D001835	Body Weight	D006469	Hemoptysis	0.34298784714476505	1
D001835	Body Weight	D006660	Histoplasmosis	2.05792708286859	6
D001835	Body Weight	D006973	Hypertension	1047.4848851801123	3054
D001835	Body Weight	D006976	Hypertension, Pulmonary	35.67073610305556	104
D001835	Body Weight	D006985	Hyperventilation	1.7149392357238251	5
D001835	Body Weight	D007022	Hypotension	12.34756249721154	36
D001835	Body Weight	D007024	Hypotension, Orthostatic	5.487805554316241	16
D001835	Body Weight	D054990	Idiopathic Pulmonary Fibrosis	25.038112841567845	73
D001835	Body Weight	D007251	Influenza, Human	1.7149392357238251	5
D001835	Body Weight	D007819	Laryngeal Edema	0.34298784714476505	1
D001835	Body Weight	D007822	Laryngeal Neoplasms	2.400914930013355	7
D001835	Body Weight	D007827	Laryngitis	0.6859756942895301	2
D001835	Body Weight	D007829	Laryngostenosis	0.6859756942895301	2
D001835	Body Weight	D008133	Long QT Syndrome	1.028963541434295	3
D001835	Body Weight	D008175	Lung Neoplasms	91.23476734050749	266
D001835	Body Weight	D008478	Mediastinal Emphysema	0.6859756942895301	2
D001835	Body Weight	D008944	Mitral Valve Insufficiency	2.400914930013355	7
D001835	Body Weight	D008946	Mitral Valve Stenosis	2.05792708286859	6
D001835	Body Weight	D009058	Mouth Breathing	0.34298784714476505	1
D001835	Body Weight	D009164	Mycobacterium Infections	2.400914930013355	7
D001835	Body Weight	D009181	Mycoses	3.4298784714476502	10
D001835	Body Weight	D009203	Myocardial Infarction	115.24391664064105	336
D001835	Body Weight	D017202	Myocardial Ischemia	37.72866318592415	110
D001835	Body Weight	D009205	Myocarditis	18.178355898672546	53
D001835	Body Weight	D015508	Nasal Obstruction	1.3719513885790602	4
D001835	Body Weight	D009303	Nasopharyngeal Neoplasms	2.400914930013355	7
D001835	Body Weight	D009362	Neoplasm Metastasis	3.772866318592415	11
D001835	Body Weight	D009400	Nephrosclerosis	2.7439027771581204	8
D001835	Body Weight	D009765	Obesity	2709.9469802907884	7901
D001835	Body Weight	D010003	Osteoarthritis	27.439027771581202	80
D001835	Body Weight	D015207	Osteoarthritis, Hip	1.3719513885790602	4
D001835	Body Weight	D020370	Osteoarthritis, Knee	12.690550344356305	37
D001835	Body Weight	D010018	Osteomalacia	5.144817707171475	15
D001835	Body Weight	D010019	Osteomyelitis	4.80182986002671	14
D001835	Body Weight	D010020	Osteonecrosis	1.3719513885790602	4
D001835	Body Weight	D010024	Osteoporosis	126.21952774927351	368
D001835	Body Weight	D015663	Osteoporosis, Postmenopausal	34.641772561621266	101
D001835	Body Weight	D010490	Pericardial Effusion	3.4298784714476502	10
D001835	Body Weight	D010493	Pericarditis	1.3719513885790602	4
D001835	Body Weight	D016491	Peripheral Vascular Diseases	3.086890624302885	9
D001835	Body Weight	D010996	Pleural Effusion	2.05792708286859	6
D001835	Body Weight	D010997	Pleural Neoplasms	0.6859756942895301	2
D001835	Body Weight	D010998	Pleurisy	1.028963541434295	3
D001835	Body Weight	D011009	Pneumoconiosis	4.11585416573718	12
D001835	Body Weight	D018410	Pneumonia, Bacterial	4.458842012881945	13
D001835	Body Weight	D011020	Pneumonia, Pneumocystis	7.545732637184829	22
D001835	Body Weight	D011024	Pneumonia, Viral	2.7439027771581204	8
D001835	Body Weight	D011030	Pneumothorax	3.772866318592415	11
D001835	Body Weight	D011111	Polymyalgia Rheumatica	2.400914930013355	7
D001835	Body Weight	D011649	Pulmonary Alveolar Proteinosis	1.028963541434295	3
D001835	Body Weight	D001261	Pulmonary Atelectasis	2.400914930013355	7
D001835	Body Weight	D029424	Pulmonary Disease, Chronic Obstructive	13.033538191501071	38
D001835	Body Weight	D011654	Pulmonary Edema	21.608234370120197	63
D001835	Body Weight	D011655	Pulmonary Embolism	4.80182986002671	14
D001835	Body Weight	D011656	Pulmonary Emphysema	19.20731944010684	56
D001835	Body Weight	D011657	Pulmonary Eosinophilia	0.6859756942895301	2
D001835	Body Weight	D011665	Pulmonary Valve Insufficiency	1.028963541434295	3
D001835	Body Weight	D011666	Pulmonary Valve Stenosis	1.3719513885790602	4
D001835	Body Weight	D017564	Radiation Pneumonitis	0.34298784714476505	1
D001835	Body Weight	D011928	Raynaud Disease	1.028963541434295	3
D001835	Body Weight	D012120	Respiration Disorders	1.3719513885790602	4
D001835	Body Weight	D012128	Respiratory Distress Syndrome, Adult	9.946647567198184	29
D001835	Body Weight	D012127	Respiratory Distress Syndrome, Newborn	14.062501732935365	41
D001835	Body Weight	D012131	Respiratory Insufficiency	11.66158680292201	34
D001835	Body Weight	D012141	Respiratory Tract Infections	10.975611108632481	32
D001835	Body Weight	D012214	Rheumatic Heart Disease	1.3719513885790602	4
D001835	Body Weight	D006255	Rhinitis, Allergic, Seasonal	1.7149392357238251	5
D001835	Body Weight	D045169	Severe Acute Respiratory Syndrome	0.6859756942895301	2
D001835	Body Weight	D012806	Siderosis	0.6859756942895301	2
D001835	Body Weight	D012829	Silicosis	4.11585416573718	12
D001835	Body Weight	D012830	Silicotuberculosis	0.6859756942895301	2
D001835	Body Weight	D012852	Sinusitis	0.34298784714476505	1
D001835	Body Weight	D020181	Sleep Apnea, Obstructive	12.34756249721154	36
D001835	Body Weight	D012893	Sleep Disorders	10.632623261487712	31
D001835	Body Weight	D013174	Sporotrichosis	0.34298784714476505	1
D001835	Body Weight	D016706	Still's Disease, Adult-Onset	0.34298784714476505	1
D001835	Body Weight	D013612	Tachycardia, Ectopic Atrial	0.34298784714476505	1
D001835	Body Weight	D013617	Tachycardia, Supraventricular	0.6859756942895301	2
D001835	Body Weight	D017180	Tachycardia, Ventricular	1.3719513885790602	4
D001835	Body Weight	D014069	Tonsillitis	1.7149392357238251	5
D001835	Body Weight	D014123	Toxoplasmosis	3.4298784714476502	10
D001835	Body Weight	D014376	Tuberculosis	17.83536805152778	52
D001835	Body Weight	D014397	Tuberculosis, Pulmonary	30.525918395884084	89
D001835	Body Weight	D014648	Varicose Veins	3.4298784714476502	10
D001835	Body Weight	D054556	Venous Thromboembolism	1.3719513885790602	4
D001835	Body Weight	D020246	Venous Thrombosis	9.60365972005342	28
D001835	Body Weight	D014693	Ventricular Fibrillation	15.777440968659187	46
D001835	Body Weight	D018879	Ventricular Premature Complexes	0.34298784714476505	1
D001835	Body Weight	D020217	Vertebral Artery Dissection	0.6859756942895301	2
D001835	Body Weight	D014826	Vocal Cord Paralysis	0.34298784714476505	1
D001835	Body Weight	D014917	Whooping Cough	1.3719513885790602	4
D001835	Body Weight	D014927	Wolff-Parkinson-White Syndrome	0.34298784714476505	1
D001836	Body Weight Changes	D009765	Obesity	0.8446152013694876	1
D018437	Brown-Sequard Syndrome	D001014	Aortic Aneurysm	3.535169056751921	1
D018437	Brown-Sequard Syndrome	D001164	Arteriovenous Fistula	3.535169056751921	1
D018437	Brown-Sequard Syndrome	D001172	Arthritis, Rheumatoid	3.535169056751921	1
D018437	Brown-Sequard Syndrome	D008175	Lung Neoplasms	14.140676227007685	4
D018437	Brown-Sequard Syndrome	D010997	Pleural Neoplasms	3.535169056751921	1
D002032	Bulimia	D001145	Arrhythmias, Cardiac	11.055428413370556	4
D002032	Bulimia	D001249	Asthma	2.76385710334264	1
D002032	Bulimia	D009202	Cardiomyopathies	5.527714206685278	2
D002032	Bulimia	D003371	Cough	2.76385710334264	1
D002032	Bulimia	D003550	Cystic Fibrosis	2.76385710334264	1
D002032	Bulimia	D003920	Diabetes Mellitus	8.29157131002792	3
D002032	Bulimia	D003922	Diabetes Mellitus, Type 1	102.26271282367766	37
D002032	Bulimia	D003924	Diabetes Mellitus, Type 2	19.34699972339848	7
D002032	Bulimia	D006345	Heart Septal Defects, Ventricular	2.76385710334264	1
D002032	Bulimia	D006973	Hypertension	8.29157131002792	3
D002032	Bulimia	D008478	Mediastinal Emphysema	2.76385710334264	1
D002032	Bulimia	D009203	Myocardial Infarction	2.76385710334264	1
D002032	Bulimia	D009765	Obesity	638.4509908721498	231
D002032	Bulimia	D010024	Osteoporosis	24.87471393008376	9
D002032	Bulimia	D012893	Sleep Disorders	33.16628524011168	12
D002100	Cachexia	D000196	Actinomycosis	3.9894480316095446	2
D002100	Cachexia	D001145	Arrhythmias, Cardiac	1.9947240158047723	1
D002100	Cachexia	D001172	Arthritis, Rheumatoid	59.84172047414317	30
D002100	Cachexia	D001281	Atrial Fibrillation	1.9947240158047723	1
D002100	Cachexia	D002177	Candidiasis	3.9894480316095446	2
D002100	Cachexia	D006332	Cardiomegaly	7.978896063219088	4
D002100	Cachexia	D009202	Cardiomyopathies	1.9947240158047723	1
D002100	Cachexia	D002311	Cardiomyopathy, Dilated	3.9894480316095446	2
D002100	Cachexia	D002312	Cardiomyopathy, Hypertrophic	1.9947240158047723	1
D002100	Cachexia	D003324	Coronary Artery Disease	1.9947240158047723	1
D002100	Cachexia	D003327	Coronary Disease	1.9947240158047723	1
D002100	Cachexia	D003550	Cystic Fibrosis	9.973620079023863	5
D002100	Cachexia	D003920	Diabetes Mellitus	13.963068110633404	7
D002100	Cachexia	D003922	Diabetes Mellitus, Type 1	9.973620079023863	5
D002100	Cachexia	D003924	Diabetes Mellitus, Type 2	7.978896063219088	4
D002100	Cachexia	D004417	Dyspnea	7.978896063219088	4
D002100	Cachexia	D004696	Endocarditis	3.9894480316095446	2
D002100	Cachexia	D004826	Epiglottitis	1.9947240158047723	1
D002100	Cachexia	D006333	Heart Failure	303.19805040232535	152
D002100	Cachexia	D006345	Heart Septal Defects, Ventricular	1.9947240158047723	1
D002100	Cachexia	D006349	Heart Valve Diseases	11.968344094828634	6
D002100	Cachexia	D006973	Hypertension	1.9947240158047723	1
D002100	Cachexia	D006976	Hypertension, Pulmonary	3.9894480316095446	2
D002100	Cachexia	D007822	Laryngeal Neoplasms	1.9947240158047723	1
D002100	Cachexia	D007827	Laryngitis	1.9947240158047723	1
D002100	Cachexia	D008175	Lung Neoplasms	135.6412330747245	68
D002100	Cachexia	D008478	Mediastinal Emphysema	1.9947240158047723	1
D002100	Cachexia	D008944	Mitral Valve Insufficiency	1.9947240158047723	1
D002100	Cachexia	D008946	Mitral Valve Stenosis	1.9947240158047723	1
D002100	Cachexia	D009181	Mycoses	1.9947240158047723	1
D002100	Cachexia	D009203	Myocardial Infarction	5.984172047414317	3
D002100	Cachexia	D017202	Myocardial Ischemia	1.9947240158047723	1
D002100	Cachexia	D009205	Myocarditis	1.9947240158047723	1
D002100	Cachexia	D015508	Nasal Obstruction	1.9947240158047723	1
D002100	Cachexia	D009298	Nasal Polyps	1.9947240158047723	1
D002100	Cachexia	D009303	Nasopharyngeal Neoplasms	5.984172047414317	3
D002100	Cachexia	D009382	Neoplasms, Unknown Primary	1.9947240158047723	1
D002100	Cachexia	D009765	Obesity	55.85227244253362	28
D002100	Cachexia	D015207	Osteoarthritis, Hip	1.9947240158047723	1
D002100	Cachexia	D010019	Osteomyelitis	1.9947240158047723	1
D002100	Cachexia	D010024	Osteoporosis	5.984172047414317	3
D002100	Cachexia	D010997	Pleural Neoplasms	1.9947240158047723	1
D002100	Cachexia	D018410	Pneumonia, Bacterial	1.9947240158047723	1
D002100	Cachexia	D011030	Pneumothorax	1.9947240158047723	1
D002100	Cachexia	D001261	Pulmonary Atelectasis	1.9947240158047723	1
D002100	Cachexia	D029424	Pulmonary Disease, Chronic Obstructive	95.74675275862907	48
D002100	Cachexia	D011655	Pulmonary Embolism	3.9894480316095446	2
D002100	Cachexia	D011928	Raynaud Disease	1.9947240158047723	1
D002100	Cachexia	D012120	Respiration Disorders	1.9947240158047723	1
D002100	Cachexia	D012131	Respiratory Insufficiency	7.978896063219088	4
D002100	Cachexia	D012214	Rheumatic Heart Disease	1.9947240158047723	1
D002100	Cachexia	D020181	Sleep Apnea, Obstructive	1.9947240158047723	1
D002100	Cachexia	D014134	Tracheal Neoplasms	1.9947240158047723	1
D002100	Cachexia	D014262	Tricuspid Valve Insufficiency	1.9947240158047723	1
D002100	Cachexia	D014376	Tuberculosis	11.968344094828634	6
D002100	Cachexia	D014397	Tuberculosis, Pulmonary	13.963068110633404	7
D002100	Cachexia	D020246	Venous Thrombosis	3.9894480316095446	2
D019080	Cafe-au-Lait Spots	D009202	Cardiomyopathies	3.303928295205092	1
D019080	Cafe-au-Lait Spots	D006976	Hypertension, Pulmonary	3.303928295205092	1
D019080	Cafe-au-Lait Spots	D008175	Lung Neoplasms	3.303928295205092	1
D016534	Cardiac Output, High	D000787	Angina Pectoris	3.836493905607489	1
D016534	Cardiac Output, High	D001022	Aortic Valve Insufficiency	3.836493905607489	1
D016534	Cardiac Output, High	D001164	Arteriovenous Fistula	76.72987811214978	20
D016534	Cardiac Output, High	D001281	Atrial Fibrillation	3.836493905607489	1
D016534	Cardiac Output, High	D006332	Cardiomegaly	11.509481716822464	3
D016534	Cardiac Output, High	D009202	Cardiomyopathies	3.836493905607489	1
D016534	Cardiac Output, High	D002311	Cardiomyopathy, Dilated	3.836493905607489	1
D016534	Cardiac Output, High	D003324	Coronary Artery Disease	3.836493905607489	1
D016534	Cardiac Output, High	D003327	Coronary Disease	3.836493905607489	1
D016534	Cardiac Output, High	D004844	Epistaxis	3.836493905607489	1
D016534	Cardiac Output, High	D006333	Heart Failure	111.25832326261715	29
D016534	Cardiac Output, High	D006973	Hypertension	3.836493905607489	1
D016534	Cardiac Output, High	D006976	Hypertension, Pulmonary	19.182469528037444	5
D016534	Cardiac Output, High	D007022	Hypotension	19.182469528037444	5
D016534	Cardiac Output, High	D008946	Mitral Valve Stenosis	3.836493905607489	1
D002303	Cardiac Output, Low	D000787	Angina Pectoris	17.142365196445187	8
D002303	Cardiac Output, Low	D000789	Angina, Unstable	14.99956954688954	7
D002303	Cardiac Output, Low	D001014	Aortic Aneurysm	12.856773897333891	6
D002303	Cardiac Output, Low	D017544	Aortic Aneurysm, Abdominal	4.285591299111297	2
D002303	Cardiac Output, Low	D017545	Aortic Aneurysm, Thoracic	4.285591299111297	2
D002303	Cardiac Output, Low	D001022	Aortic Valve Insufficiency	25.713547794667782	12
D002303	Cardiac Output, Low	D001024	Aortic Valve Stenosis	57.8554825380025	27
D002303	Cardiac Output, Low	D001145	Arrhythmias, Cardiac	130.71053462289456	61
D002303	Cardiac Output, Low	D001164	Arteriovenous Fistula	21.427956495556483	10
D002303	Cardiac Output, Low	D001172	Arthritis, Rheumatoid	8.571182598222594	4
D002303	Cardiac Output, Low	D001195	Asbestosis	2.1427956495556484	1
D002303	Cardiac Output, Low	D001281	Atrial Fibrillation	68.56946078578075	32
D002303	Cardiac Output, Low	D016535	Bronchial Hyperreactivity	2.1427956495556484	1
D002303	Cardiac Output, Low	D001991	Bronchitis	2.1427956495556484	1
D002303	Cardiac Output, Low	D002037	Bundle-Branch Block	34.284730392890374	16
D002303	Cardiac Output, Low	D002305	Cardiac Tamponade	23.570752145112127	11
D002303	Cardiac Output, Low	D006332	Cardiomegaly	107.13978247778242	50
D002303	Cardiac Output, Low	D009202	Cardiomyopathies	113.56816942644936	53
D002303	Cardiac Output, Low	D002310	Cardiomyopathy, Alcoholic	2.1427956495556484	1
D002303	Cardiac Output, Low	D002311	Cardiomyopathy, Dilated	149.99569546889538	70
D002303	Cardiac Output, Low	D002312	Cardiomyopathy, Hypertrophic	17.142365196445187	8
D002303	Cardiac Output, Low	D024741	Cardiomyopathy, Hypertrophic, Familial	2.1427956495556484	1
D002303	Cardiac Output, Low	D002313	Cardiomyopathy, Restrictive	12.856773897333891	6
