CasRN	ChemicalName	DiseaseID	DiseaseName	Score
21829-25-4	Nifedipine	D017202	Myocardial Ischemia	0.0
21829-25-4	Nifedipine	D029424	Pulmonary Disease, Chronic Obstructive	0.0
21829-25-4	Nifedipine	D011654	Pulmonary Edema	0.0
21829-25-4	Nifedipine	D011655	Pulmonary Embolism	0.0
21829-25-4	Nifedipine	D011928	Raynaud Disease	0.0
21829-25-4	Nifedipine	D013617	Tachycardia, Supraventricular	0.0
21829-25-4	Nifedipine	D014693	Ventricular Fibrillation	0.0
5054-57-9	nifenalol	D001145	Arrhythmias, Cardiac	0.0
51803-78-2	nimesulide	D006973	Hypertension	0.0
51803-78-2	nimesulide	D007012	Hypopharyngeal Neoplasms	0.0
51803-78-2	nimesulide	D009203	Myocardial Infarction	0.0
51803-78-2	nimesulide	D009362	Neoplasm Metastasis	0.0
51803-78-2	nimesulide	D010003	Osteoarthritis	0.0
51803-78-2	nimesulide	D015207	Osteoarthritis, Hip	0.0
51803-78-2	nimesulide	D020370	Osteoarthritis, Knee	0.0
51803-78-2	nimesulide	D012141	Respiratory Tract Infections	0.0
66085-59-4	Nimodipine	D001145	Arrhythmias, Cardiac	0.0
66085-59-4	Nimodipine	D006973	Hypertension	0.0
42471-28-3	Nimustine	D008175	Lung Neoplasms	0.0
63675-72-9	Nisoldipine	D000787	Angina Pectoris	0.0
63675-72-9	Nisoldipine	D006332	Cardiomegaly	0.0
63675-72-9	Nisoldipine	D003327	Coronary Disease	0.0
63675-72-9	Nisoldipine	D006333	Heart Failure	0.0
63675-72-9	Nisoldipine	D006973	Hypertension	0.0
63675-72-9	Nisoldipine	D009203	Myocardial Infarction	0.0
63675-72-9	Nisoldipine	D017202	Myocardial Ischemia	0.0
146-22-5	Nitrazepam	D012893	Sleep Wake Disorders	0.0
39562-70-4	Nitrendipine	D050197	Atherosclerosis	0.0
39562-70-4	Nitrendipine	D006332	Cardiomegaly	0.0
39562-70-4	Nitrendipine	D003329	Coronary Vasospasm	0.0
39562-70-4	Nitrendipine	D003924	Diabetes Mellitus, Type 2	0.0
39562-70-4	Nitrendipine	D006973	Hypertension	0.0
7697-37-2	Nitric Acid	D000787	Angina Pectoris	0.0
10102-43-9	Nitric Oxide	D000787	Angina Pectoris	0.0
10102-43-9	Nitric Oxide	D050197	Atherosclerosis	0.0
10102-43-9	Nitric Oxide	D009202	Cardiomyopathies	0.0
10102-43-9	Nitric Oxide	D006973	Hypertension	0.0
10102-43-9	Nitric Oxide	D006976	Hypertension, Pulmonary	0.0
10102-43-9	Nitric Oxide	D009203	Myocardial Infarction	0.0
10102-43-9	Nitric Oxide	D017202	Myocardial Ischemia	0.0
10102-43-9	Nitric Oxide	D011654	Pulmonary Edema	0.0
10102-43-9	Nitric Oxide	D012128	Respiratory Distress Syndrome	0.0
10102-43-9	Nitric Oxide	D014693	Ventricular Fibrillation	0.0
59-87-0	Nitrofurazone	D009362	Neoplasm Metastasis	0.0
55-63-0	Nitroglycerin	D000787	Angina Pectoris	0.0
55-63-0	Nitroglycerin	D000789	Angina, Unstable	0.0
55-63-0	Nitroglycerin	D003324	Coronary Artery Disease	0.0
55-63-0	Nitroglycerin	D003327	Coronary Disease	0.0
55-63-0	Nitroglycerin	D054059	Coronary Occlusion	0.0
55-63-0	Nitroglycerin	D003329	Coronary Vasospasm	0.0
55-63-0	Nitroglycerin	D004417	Dyspnea	0.0
55-63-0	Nitroglycerin	D006333	Heart Failure	0.0
55-63-0	Nitroglycerin	D006973	Hypertension	0.0
55-63-0	Nitroglycerin	D006976	Hypertension, Pulmonary	0.0
55-63-0	Nitroglycerin	D007022	Hypotension	0.0
55-63-0	Nitroglycerin	D009203	Myocardial Infarction	0.0
55-63-0	Nitroglycerin	D017202	Myocardial Ischemia	0.0
55-63-0	Nitroglycerin	D011654	Pulmonary Edema	0.0
55-63-0	Nitroglycerin	D017180	Tachycardia, Ventricular	0.0
15078-28-1	Nitroprusside	D004417	Dyspnea	0.0
15078-28-1	Nitroprusside	D006333	Heart Failure	0.0
15078-28-1	Nitroprusside	D006973	Hypertension	0.0
15078-28-1	Nitroprusside	D006976	Hypertension, Pulmonary	0.0
15078-28-1	Nitroprusside	D008944	Mitral Valve Insufficiency	0.0
15078-28-1	Nitroprusside	D009203	Myocardial Infarction	0.0
15078-28-1	Nitroprusside	D016491	Peripheral Vascular Diseases	0.0
15078-28-1	Nitroprusside	D011654	Pulmonary Edema	0.0
15078-28-1	Nitroprusside	D011655	Pulmonary Embolism	0.0
105618-26-6	norbinaltorphimine	D012131	Respiratory Insufficiency	0.0
51-41-2	Norepinephrine	D002037	Bundle-Branch Block	0.0
51-41-2	Norepinephrine	D007022	Hypotension	0.0
51-41-2	Norepinephrine	D017202	Myocardial Ischemia	0.0
51-41-2	Norepinephrine	D012120	Respiration Disorders	0.0
51-41-2	Norepinephrine	D012131	Respiratory Insufficiency	0.0
51-41-2	Norepinephrine	D014693	Ventricular Fibrillation	0.0
38673-38-0	Norethindrone Acetate	D054059	Coronary Occlusion	0.0
38673-38-0	Norethindrone Acetate	D017202	Myocardial Ischemia	0.0
38673-38-0	Norethindrone Acetate	D015663	Osteoporosis, Postmenopausal	0.0
536-21-0	norfenefrine	D007024	Hypotension, Orthostatic	0.0
72-69-5	Nortriptyline	D001145	Arrhythmias, Cardiac	0.0
72-69-5	Nortriptyline	D012893	Sleep Wake Disorders	0.0
128-62-1	Noscapine	D003371	Cough	0.0
125068-43-1	NSP 804	D006333	Heart Failure	0.0
125068-54-4	NSP 805	D006333	Heart Failure	0.0
1400-61-9	Nystatin	D009181	Mycoses	0.0
37612-09-2	O-demethylencainide	D001145	Arrhythmias, Cardiac	0.0
114-90-9	Obidoxime Chloride	D007022	Hypotension	0.0
83150-76-9	Octreotide	D007024	Hypotension, Orthostatic	0.0
83150-76-9	Octreotide	D009362	Neoplasm Metastasis	0.0
82419-36-1	Ofloxacin	D001991	Bronchitis	0.0
82419-36-1	Ofloxacin	D029481	Bronchitis, Chronic	0.0
82419-36-1	Ofloxacin	D003550	Cystic Fibrosis	0.0
82419-36-1	Ofloxacin	D009164	Mycobacterium Infections	0.0
82419-36-1	Ofloxacin	D010019	Osteomyelitis	0.0
82419-36-1	Ofloxacin	D018410	Pneumonia, Bacterial	0.0
82419-36-1	Ofloxacin	D012141	Respiratory Tract Infections	0.0
82419-36-1	Ofloxacin	D012852	Sinusitis	0.0
82419-36-1	Ofloxacin	D014376	Tuberculosis	0.0
82419-36-1	Ofloxacin	D014397	Tuberculosis, Pulmonary	0.0
508-02-1	Oleanolic Acid	D017202	Myocardial Ischemia	0.0
508-02-1	Oleanolic Acid	D009765	Obesity	0.0
32619-42-4	oleuropein	D006332	Cardiomegaly	0.0
32619-42-4	oleuropein	D006973	Hypertension	0.0
119615-63-3	olprinone	D006333	Heart Failure	0.0
99614-02-5	Ondansetron	D016883	Diabetic Ketoacidosis	0.0
99614-02-5	Ondansetron	D007022	Hypotension	0.0
96829-58-2	Orlistat	D050197	Atherosclerosis	0.0
96829-58-2	Orlistat	D003924	Diabetes Mellitus, Type 2	0.0
96829-58-2	Orlistat	D006333	Heart Failure	0.0
96829-58-2	Orlistat	D006973	Hypertension	0.0
96829-58-2	Orlistat	D009164	Mycobacterium Infections	0.0
96829-58-2	Orlistat	D009765	Obesity	0.0
50808-49-6	Ornade	D012852	Sinusitis	0.0
19044-88-3	oryzalin	D014123	Toxoplasmosis	0.0
484-12-8	osthol	D003920	Diabetes Mellitus	0.0
102394-31-0	otenzepad	D001145	Arrhythmias, Cardiac	0.0
630-60-4	Ouabain	D006333	Heart Failure	0.0
66-79-5	Oxacillin	D010493	Pericarditis	0.0
1199-18-4	Oxidopamine	D006973	Hypertension	0.0
1199-18-4	Oxidopamine	D007022	Hypotension	0.0
30286-75-0	oxitropium	D001249	Asthma	0.0
70-22-4	Oxotremorine	D007022	Hypotension	0.0
70-22-4	Oxotremorine	D014693	Ventricular Fibrillation	0.0
6452-71-7	Oxprenolol	D000787	Angina Pectoris	0.0
6452-71-7	Oxprenolol	D001145	Arrhythmias, Cardiac	0.0
6452-71-7	Oxprenolol	D006332	Cardiomegaly	0.0
6452-71-7	Oxprenolol	D003327	Coronary Disease	0.0
6452-71-7	Oxprenolol	D006973	Hypertension	0.0
6452-71-7	Oxprenolol	D009203	Myocardial Infarction	0.0
6452-71-7	Oxprenolol	D017202	Myocardial Ischemia	0.0
6452-71-7	Oxprenolol	D014693	Ventricular Fibrillation	0.0
6452-71-7	Oxprenolol	D018879	Ventricular Premature Complexes	0.0
15687-41-9	Oxyfedrine	D000787	Angina Pectoris	0.0
7782-44-7	Oxygen	D050197	Atherosclerosis	0.0
7782-44-7	Oxygen	D004417	Dyspnea	0.0
7782-44-7	Oxygen	D006976	Hypertension, Pulmonary	0.0
7782-44-7	Oxygen	D012128	Respiratory Distress Syndrome	0.0
7782-44-7	Oxygen	D012131	Respiratory Insufficiency	0.0
16837-52-8	oxymatrine	D001172	Arthritis, Rheumatoid	0.0
1491-59-4	Oxymetazoline	D003139	Common Cold	0.0
76-41-5	Oxymorphone	D003371	Cough	0.0
129-20-4	Oxyphenbutazone	D001172	Arthritis, Rheumatoid	0.0
2465-59-0	Oxypurinol	D006073	Gout	0.0
82571-53-7	ozagrel	D006973	Hypertension	0.0
82571-53-7	ozagrel	D006976	Hypertension, Pulmonary	0.0
10028-15-6	Ozone	D001172	Arthritis, Rheumatoid	0.0
40391-99-9	Pamidronate	D009362	Neoplasm Metastasis	0.0
40391-99-9	Pamidronate	D010024	Osteoporosis	0.0
58-74-2	Papaverine	D001145	Arrhythmias, Cardiac	0.0
311-45-5	Paraoxon	D050197	Atherosclerosis	0.0
47082-97-3	pargolol	D001145	Arrhythmias, Cardiac	0.0
47082-97-3	pargolol	D007022	Hypotension	0.0
555-57-7	Pargyline	D001145	Arrhythmias, Cardiac	0.0
555-57-7	Pargyline	D006973	Hypertension	0.0
153049-49-1	PD 145065	D006973	Hypertension	0.0
70458-92-3	Pefloxacin	D001172	Arthritis, Rheumatoid	0.0
70458-92-3	Pefloxacin	D001987	Bronchiectasis	0.0
70458-92-3	Pefloxacin	D029481	Bronchitis, Chronic	0.0
70458-92-3	Pefloxacin	D010019	Osteomyelitis	0.0
70458-92-3	Pefloxacin	D018410	Pneumonia, Bacterial	0.0
36507-48-9	Penbutolol	D006973	Hypertension	0.0
52-67-5	Penicillamine	D015535	Arthritis, Psoriatic	0.0
52-67-5	Penicillamine	D016918	Arthritis, Reactive	0.0
52-67-5	Penicillamine	D001172	Arthritis, Rheumatoid	0.0
61-33-6	Penicillin G	D004696	Endocarditis	0.0
61-33-6	Penicillin G	D006349	Heart Valve Diseases	0.0
6130-64-9	Penicillin G Procaine	D018410	Pneumonia, Bacterial	0.0
87-08-1	Penicillin V	D014069	Tonsillitis	0.0
49776-64-9	pentaacetyl geniposide	D009362	Neoplasm Metastasis	0.0
78-11-5	Pentaerythritol Tetranitrate	D003324	Coronary Artery Disease	0.0
78-11-5	Pentaerythritol Tetranitrate	D006973	Hypertension	0.0
100-33-4	Pentamidine	D011020	Pneumonia, Pneumocystis	0.0
359-83-1	Pentazocine	D009203	Myocardial Infarction	0.0
76-74-4	Pentobarbital	D014693	Ventricular Fibrillation	0.0
52-62-0	Pentolinium Tartrate	D006973	Hypertension	0.0
52-62-0	Pentolinium Tartrate	D011654	Pulmonary Edema	0.0
6493-05-6	Pentoxifylline	D050197	Atherosclerosis	0.0
6493-05-6	Pentoxifylline	D009202	Cardiomyopathies	0.0
6493-05-6	Pentoxifylline	D003924	Diabetes Mellitus, Type 2	0.0
6493-05-6	Pentoxifylline	D017202	Myocardial Ischemia	0.0
6493-05-6	Pentoxifylline	D009362	Neoplasm Metastasis	0.0
6493-05-6	Pentoxifylline	D016491	Peripheral Vascular Diseases	0.0
6493-05-6	Pentoxifylline	D011928	Raynaud Disease	0.0
23180-57-6	peoniflorin	D007022	Hypotension	0.0
66104-22-1	Pergolide	D006973	Hypertension	0.0
66104-22-1	Pergolide	D012893	Sleep Wake Disorders	0.0
6621-47-2	Perhexiline	D000787	Angina Pectoris	0.0
6621-47-2	Perhexiline	D006333	Heart Failure	0.0
6724-53-4	perhexiline maleate	D000787	Angina Pectoris	0.0
6724-53-4	perhexiline maleate	D003327	Coronary Disease	0.0
6724-53-4	perhexiline maleate	D009203	Myocardial Infarction	0.0
82834-16-0	Perindopril	D006332	Cardiomegaly	0.0
82834-16-0	Perindopril	D003920	Diabetes Mellitus	0.0
82834-16-0	Perindopril	D006973	Hypertension	0.0
82834-16-0	Perindopril	D009203	Myocardial Infarction	0.0
82834-16-0	Perindopril	D017202	Myocardial Ischemia	0.0
95153-31-4	perindoprilat	D006973	Hypertension	0.0
163251-41-0	PH 163	D016535	Bronchial Hyperreactivity	0.0
21784-30-5	phendimetrazine	D009765	Obesity	0.0
51-71-8	Phenelzine	D006332	Cardiomegaly	0.0
114-86-3	Phenformin	D003920	Diabetes Mellitus	0.0
83-12-5	Phenindione	D009203	Myocardial Infarction	0.0
83-12-5	Phenindione	D020246	Venous Thrombosis	0.0
50-06-6	Phenobarbital	D001249	Asthma	0.0
59-96-1	Phenoxybenzamine	D001145	Arrhythmias, Cardiac	0.0
59-96-1	Phenoxybenzamine	D006973	Hypertension	0.0
59-96-1	Phenoxybenzamine	D009203	Myocardial Infarction	0.0
435-97-2	Phenprocoumon	D001281	Atrial Fibrillation	0.0
122-09-8	Phentermine	D006973	Hypertension	0.0
122-09-8	Phentermine	D009765	Obesity	0.0
50-60-2	Phentolamine	D000787	Angina Pectoris	0.0
50-60-2	Phentolamine	D001022	Aortic Valve Insufficiency	0.0
50-60-2	Phentolamine	D006333	Heart Failure	0.0
50-60-2	Phentolamine	D006973	Hypertension	0.0
50-60-2	Phentolamine	D006976	Hypertension, Pulmonary	0.0
50-60-2	Phentolamine	D007022	Hypotension	0.0
50-60-2	Phentolamine	D008944	Mitral Valve Insufficiency	0.0
50-60-2	Phentolamine	D009203	Myocardial Infarction	0.0
50-60-2	Phentolamine	D017202	Myocardial Ischemia	0.0
50-60-2	Phentolamine	D017180	Tachycardia, Ventricular	0.0
3376-24-7	phenyl-N-tert-butylnitrone	D009202	Cardiomyopathies	0.0
50-33-9	Phenylbutazone	D001172	Arthritis, Rheumatoid	0.0
50-33-9	Phenylbutazone	D010003	Osteoarthritis	0.0
50-33-9	Phenylbutazone	D015207	Osteoarthritis, Hip	0.0
59-42-7	Phenylephrine	D007022	Hypotension	0.0
59-42-7	Phenylephrine	D007024	Hypotension, Orthostatic	0.0
59-42-7	Phenylephrine	D012852	Sinusitis	0.0
59-42-7	Phenylephrine	D014693	Ventricular Fibrillation	0.0
14838-15-4	Phenylpropanolamine	D003139	Common Cold	0.0
14838-15-4	Phenylpropanolamine	D006973	Hypertension	0.0
14838-15-4	Phenylpropanolamine	D011654	Pulmonary Edema	0.0
14838-15-4	Phenylpropanolamine	D012131	Respiratory Insufficiency	0.0
14838-15-4	Phenylpropanolamine	D012141	Respiratory Tract Infections	0.0
14838-15-4	Phenylpropanolamine	D012852	Sinusitis	0.0
14838-15-4	Phenylpropanolamine	D014693	Ventricular Fibrillation	0.0
57-41-0	Phenytoin	D001145	Arrhythmias, Cardiac	0.0
57-41-0	Phenytoin	D050197	Atherosclerosis	0.0
57-41-0	Phenytoin	D008133	Long QT Syndrome	0.0
57-41-0	Phenytoin	D017180	Tachycardia, Ventricular	0.0
57-41-0	Phenytoin	D014693	Ventricular Fibrillation	0.0
57-41-0	Phenytoin	D018879	Ventricular Premature Complexes	0.0
36357-77-4	phosphoramidon	D006973	Hypertension	0.0
57-47-6	Physostigmine	D001145	Arrhythmias, Cardiac	0.0
57-47-6	Physostigmine	D006973	Hypertension	0.0
57-47-6	Physostigmine	D007022	Hypotension	0.0
57-47-6	Physostigmine	D007024	Hypotension, Orthostatic	0.0
57-47-6	Physostigmine	D012131	Respiratory Insufficiency	0.0
57-47-6	Physostigmine	D020181	Sleep Apnea, Obstructive	0.0
57-47-6	Physostigmine	D017180	Tachycardia, Ventricular	0.0
57-47-6	Physostigmine	D014693	Ventricular Fibrillation	0.0
83-86-3	Phytic Acid	D008175	Lung Neoplasms	0.0
150-86-7	Phytol	D008175	Lung Neoplasms	0.0
39325-01-4	Picibanil	D008175	Lung Neoplasms	0.0
39325-01-4	Picibanil	D009362	Neoplasm Metastasis	0.0
124-87-8	Picrotoxin	D007022	Hypotension	0.0
92-13-7	Pilocarpine	D001145	Arrhythmias, Cardiac	0.0
92-13-7	Pilocarpine	D006332	Cardiomegaly	0.0
88069-49-2	pilsicainide	D001145	Arrhythmias, Cardiac	0.0
88069-49-2	pilsicainide	D001281	Atrial Fibrillation	0.0
79-17-4	pimagedine	D009202	Cardiomyopathies	0.0
79-17-4	pimagedine	D009362	Neoplasm Metastasis	0.0
74150-27-9	pimobendan	D006332	Cardiomegaly	0.0
74150-27-9	pimobendan	D002311	Cardiomyopathy, Dilated	0.0
74150-27-9	pimobendan	D009205	Myocarditis	0.0
85371-64-8	Pinacidil	D001145	Arrhythmias, Cardiac	0.0
85371-64-8	Pinacidil	D006973	Hypertension	0.0
85371-64-8	Pinacidil	D006976	Hypertension, Pulmonary	0.0
85371-64-8	Pinacidil	D017180	Tachycardia, Ventricular	0.0
85371-64-8	Pinacidil	D018879	Ventricular Premature Complexes	0.0
13523-86-9	Pindolol	D000787	Angina Pectoris	0.0
13523-86-9	Pindolol	D006973	Hypertension	0.0
13523-86-9	Pindolol	D007022	Hypotension	0.0
111025-46-8	Pioglitazone	D003550	Cystic Fibrosis	0.0
111025-46-8	Pioglitazone	D003920	Diabetes Mellitus	0.0
111025-46-8	Pioglitazone	D003924	Diabetes Mellitus, Type 2	0.0
111025-46-8	Pioglitazone	D006973	Hypertension	0.0
111025-46-8	Pioglitazone	D009203	Myocardial Infarction	0.0
111025-46-8	Pioglitazone	D009765	Obesity	0.0
61477-96-1	Piperacillin	D003550	Cystic Fibrosis	0.0
157044-21-8	Piperacillin, Tazobactam Drug Combination	D000196	Actinomycosis	0.0
110-85-0	Piperazine	D001145	Arrhythmias, Cardiac	0.0
7780-20-3	piperine	D006973	Hypertension	0.0
59-39-2	Piperoxan	D006973	Hypertension	0.0
59-39-2	Piperoxan	D007022	Hypotension	0.0
38677-81-5	pirbuterol	D003324	Coronary Artery Disease	0.0
38677-81-5	pirbuterol	D006333	Heart Failure	0.0
28797-61-7	Pirenzepine	D006973	Hypertension	0.0
53179-13-8	pirfenidone	D006332	Cardiomegaly	0.0
53179-13-8	pirfenidone	D054990	Idiopathic Pulmonary Fibrosis	0.0
53179-13-8	pirfenidone	D011654	Pulmonary Edema	0.0
50892-23-4	pirinixic acid	D006333	Heart Failure	0.0
50892-23-4	pirinixic acid	D009203	Myocardial Infarction	0.0
50892-23-4	pirinixic acid	D009765	Obesity	0.0
61477-94-9	pirmenol	D001145	Arrhythmias, Cardiac	0.0
36322-90-4	Piroxicam	D001172	Arthritis, Rheumatoid	0.0
36322-90-4	Piroxicam	D008175	Lung Neoplasms	0.0
36322-90-4	Piroxicam	D009203	Myocardial Infarction	0.0
36322-90-4	Piroxicam	D010003	Osteoarthritis	0.0
36322-90-4	Piroxicam	D015207	Osteoarthritis, Hip	0.0
31793-07-4	pirprofen	D001172	Arthritis, Rheumatoid	0.0
147511-69-1	pitavastatin	D006333	Heart Failure	0.0
104777-68-6	plantamajoside	D006332	Cardiomegaly	0.0
58479-68-8	platycodin D	D006332	Cardiomegaly	0.0
58479-68-8	platycodin D	D009362	Neoplasm Metastasis	0.0
58479-68-8	platycodin D	D009765	Obesity	0.0
58479-68-8	platycodin D	D010024	Osteoporosis	0.0
106392-12-5	Poloxamer	D009765	Obesity	0.0
65914-17-2	polydatin	D006332	Cardiomegaly	0.0
9015-56-9	Polygeline	D007022	Hypotension	0.0
25104-18-1	Polylysine	D009765	Obesity	0.0
346-18-9	Polythiazide	D006973	Hypertension	0.0
346-18-9	Polythiazide	D009765	Obesity	0.0
78664-73-0	posatirelin	D012131	Respiratory Insufficiency	0.0
7440-09-7	Potassium	D001145	Arrhythmias, Cardiac	0.0
7440-09-7	Potassium	D003920	Diabetes Mellitus	0.0
7440-09-7	Potassium	D016883	Diabetic Ketoacidosis	0.0
7440-09-7	Potassium	D006333	Heart Failure	0.0
7440-09-7	Potassium	D006973	Hypertension	0.0
7447-40-7	Potassium Chloride	D001145	Arrhythmias, Cardiac	0.0
7447-40-7	Potassium Chloride	D006333	Heart Failure	0.0
6673-35-4	Practolol	D001145	Arrhythmias, Cardiac	0.0
6673-35-4	Practolol	D006973	Hypertension	0.0
6673-35-4	Practolol	D013617	Tachycardia, Supraventricular	0.0
35080-11-6	Prajmaline	D001145	Arrhythmias, Cardiac	0.0
35080-11-6	Prajmaline	D009202	Cardiomyopathies	0.0
50643-33-9	pranolium	D017180	Tachycardia, Ventricular	0.0
81093-37-0	Pravastatin	D050197	Atherosclerosis	0.0
81093-37-0	Pravastatin	D006332	Cardiomegaly	0.0
81093-37-0	Pravastatin	D003324	Coronary Artery Disease	0.0
81093-37-0	Pravastatin	D003327	Coronary Disease	0.0
81093-37-0	Pravastatin	D003920	Diabetes Mellitus	0.0
81093-37-0	Pravastatin	D006973	Hypertension	0.0
81093-37-0	Pravastatin	D009203	Myocardial Infarction	0.0
19216-56-9	Prazosin	D009202	Cardiomyopathies	0.0
19216-56-9	Prazosin	D006333	Heart Failure	0.0
19216-56-9	Prazosin	D006973	Hypertension	0.0
19216-56-9	Prazosin	D007022	Hypotension	0.0
19216-56-9	Prazosin	D008944	Mitral Valve Insufficiency	0.0
19216-56-9	Prazosin	D011928	Raynaud Disease	0.0
19216-56-9	Prazosin	D014693	Ventricular Fibrillation	0.0
50-24-8	Prednisolone	D001172	Arthritis, Rheumatoid	0.0
50-24-8	Prednisolone	D001249	Asthma	0.0
50-24-8	Prednisolone	D016535	Bronchial Hyperreactivity	0.0
50-24-8	Prednisolone	D009203	Myocardial Infarction	0.0
50-24-8	Prednisolone	D009205	Myocarditis	0.0
50-24-8	Prednisolone	D010490	Pericardial Effusion	0.0
50-24-8	Prednisolone	D010493	Pericarditis	0.0
50-24-8	Prednisolone	D010996	Pleural Effusion	0.0
50-24-8	Prednisolone	D011020	Pneumonia, Pneumocystis	0.0
50-24-8	Prednisolone	D012131	Respiratory Insufficiency	0.0
50-24-8	Prednisolone	D014376	Tuberculosis	0.0
2920-86-7	prednisolone hemisuccinate	D003324	Coronary Artery Disease	0.0
53-03-2	Prednisone	D001172	Arthritis, Rheumatoid	0.0
53-03-2	Prednisone	D001249	Asthma	0.0
53-03-2	Prednisone	D001607	Berylliosis	0.0
53-03-2	Prednisone	D009202	Cardiomyopathies	0.0
53-03-2	Prednisone	D002311	Cardiomyopathy, Dilated	0.0
53-03-2	Prednisone	D006333	Heart Failure	0.0
53-03-2	Prednisone	D009205	Myocarditis	0.0
53-03-2	Prednisone	D010996	Pleural Effusion	0.0
53-03-2	Prednisone	D029424	Pulmonary Disease, Chronic Obstructive	0.0
53-03-2	Prednisone	D012852	Sinusitis	0.0
95975-55-6	pregna-4,17-diene-3,16-dione	D050197	Atherosclerosis	0.0
95975-55-6	pregna-4,17-diene-3,16-dione	D003920	Diabetes Mellitus	0.0
95975-55-6	pregna-4,17-diene-3,16-dione	D009765	Obesity	0.0
95975-55-6	pregna-4,17-diene-3,16-dione	D010003	Osteoarthritis	0.0
390-64-7	Prenylamine	D000787	Angina Pectoris	0.0
390-64-7	Prenylamine	D014693	Ventricular Fibrillation	0.0
69-43-2	prenylamine lactate	D000787	Angina Pectoris	0.0
57-66-9	Probenecid	D006073	Gout	0.0
57-66-9	Probenecid	D007251	Influenza, Human	0.0
23288-49-5	Probucol	D050197	Atherosclerosis	0.0
23288-49-5	Probucol	D006332	Cardiomegaly	0.0
23288-49-5	Probucol	D009202	Cardiomyopathies	0.0
23288-49-5	Probucol	D003327	Coronary Disease	0.0
23288-49-5	Probucol	D006333	Heart Failure	0.0
51-06-9	Procainamide	D001145	Arrhythmias, Cardiac	0.0
51-06-9	Procainamide	D001281	Atrial Fibrillation	0.0
51-06-9	Procainamide	D003324	Coronary Artery Disease	0.0
51-06-9	Procainamide	D004417	Dyspnea	0.0
51-06-9	Procainamide	D007022	Hypotension	0.0
51-06-9	Procainamide	D009203	Myocardial Infarction	0.0
51-06-9	Procainamide	D013617	Tachycardia, Supraventricular	0.0
51-06-9	Procainamide	D017180	Tachycardia, Ventricular	0.0
51-06-9	Procainamide	D014693	Ventricular Fibrillation	0.0
51-06-9	Procainamide	D018879	Ventricular Premature Complexes	0.0
51-06-9	Procainamide	D014927	Wolff-Parkinson-White Syndrome	0.0
59-46-1	Procaine	D017202	Myocardial Ischemia	0.0
72332-33-3	Procaterol	D001249	Asthma	0.0
29106-49-8	procyanidin B2	D011654	Pulmonary Edema	0.0
57-83-0	Progesterone	D001145	Arrhythmias, Cardiac	0.0
57-83-0	Progesterone	D006973	Hypertension	0.0
135467-92-4	prolinedithiocarbamate	D006332	Cardiomegaly	0.0
135467-92-4	prolinedithiocarbamate	D006973	Hypertension	0.0
54-80-8	pronethalol	D001145	Arrhythmias, Cardiac	0.0
54063-53-5	Propafenone	D001145	Arrhythmias, Cardiac	0.0
54063-53-5	Propafenone	D001281	Atrial Fibrillation	0.0
54063-53-5	Propafenone	D013611	Tachycardia, Atrioventricular Nodal Reentry	0.0
54063-53-5	Propafenone	D013617	Tachycardia, Supraventricular	0.0
54063-53-5	Propafenone	D018879	Ventricular Premature Complexes	0.0
54063-53-5	Propafenone	D014927	Wolff-Parkinson-White Syndrome	0.0
17298-37-2	propionylcarnitine	D009202	Cardiomyopathies	0.0
96513-83-6	propisomide	D001145	Arrhythmias, Cardiac	0.0
2078-54-8	Propofol	D001145	Arrhythmias, Cardiac	0.0
9009-62-5	Propolis	D009202	Cardiomyopathies	0.0
525-66-6	Propranolol	D000787	Angina Pectoris	0.0
525-66-6	Propranolol	D001145	Arrhythmias, Cardiac	0.0
525-66-6	Propranolol	D001249	Asthma	0.0
525-66-6	Propranolol	D001281	Atrial Fibrillation	0.0
525-66-6	Propranolol	D054537	Atrioventricular Block	0.0
525-66-6	Propranolol	D006332	Cardiomegaly	0.0
525-66-6	Propranolol	D009202	Cardiomyopathies	0.0
525-66-6	Propranolol	D002312	Cardiomyopathy, Hypertrophic	0.0
525-66-6	Propranolol	D003324	Coronary Artery Disease	0.0
525-66-6	Propranolol	D003327	Coronary Disease	0.0
525-66-6	Propranolol	D006333	Heart Failure	0.0
525-66-6	Propranolol	D006973	Hypertension	0.0
525-66-6	Propranolol	D006976	Hypertension, Pulmonary	0.0
525-66-6	Propranolol	D007022	Hypotension	0.0
525-66-6	Propranolol	D008133	Long QT Syndrome	0.0
525-66-6	Propranolol	D009203	Myocardial Infarction	0.0
525-66-6	Propranolol	D017202	Myocardial Ischemia	0.0
525-66-6	Propranolol	D010024	Osteoporosis	0.0
525-66-6	Propranolol	D013617	Tachycardia, Supraventricular	0.0
525-66-6	Propranolol	D017180	Tachycardia, Ventricular	0.0
525-66-6	Propranolol	D014693	Ventricular Fibrillation	0.0
525-66-6	Propranolol	D018879	Ventricular Premature Complexes	0.0
525-66-6	Propranolol	D014927	Wolff-Parkinson-White Syndrome	0.0
51-52-5	Propylthiouracil	D006973	Hypertension	0.0
23476-83-7	Prospidium	D001172	Arthritis, Rheumatoid	0.0
14152-28-4	prostaglandin A1	D009203	Myocardial Infarction	0.0
438-60-8	Protriptyline	D007024	Hypotension, Orthostatic	0.0
603-00-9	proxyphylline	D006973	Hypertension	0.0
603-00-9	proxyphylline	D029424	Pulmonary Disease, Chronic Obstructive	0.0
90-82-4	Pseudoephedrine	D003139	Common Cold	0.0
