DiseaseID	DiseaseName	CasRN	ChemicalName	Score
D009205	Myocarditis	446-86-6	Azathioprine	0.0
D009205	Myocarditis	72956-09-3	Carvedilol	0.0
D009205	Myocarditis	458-37-7	Curcumin	0.0
D009205	Myocarditis	24697-74-3	leonurine	0.0
D009205	Myocarditis	83-43-2	Methylprednisolone	0.0
D009205	Myocarditis	74150-27-9	pimobendan	0.0
D009205	Myocarditis	50-24-8	Prednisolone	0.0
D009205	Myocarditis	53-03-2	Prednisone	0.0
D009205	Myocarditis	131741-08-7	Simendan	0.0
D009205	Myocarditis	1406-18-4	Vitamin E	0.0
D015508	Nasal Obstruction	51333-22-3	Budesonide	0.0
D015508	Nasal Obstruction	50-02-2	Dexamethasone	0.0
D009298	Nasal Polyps	59-05-2	Methotrexate	0.0
D009298	Nasal Polyps	107753-78-6	zafirlukast	0.0
D009298	Nasal Polyps	132880-11-6	zileuton	0.0
D009303	Nasopharyngeal Neoplasms	92891-93-5	2-((((2-chloroethyl)nitrosoamino)carbonyl)amino)propanamide	0.0
D009303	Nasopharyngeal Neoplasms	41575-94-4	Carboplatin	0.0
D009303	Nasopharyngeal Neoplasms	15663-27-1	Cisplatin	0.0
D009303	Nasopharyngeal Neoplasms	51-21-8	Fluorouracil	0.0
D009303	Nasopharyngeal Neoplasms	59-30-3	Folic Acid	0.0
D009362	Neoplasm Metastasis	154447-36-6	2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one	0.0
D009362	Neoplasm Metastasis	4339-71-3	3,3',4,5'-tetrahydroxystilbene	0.0
D009362	Neoplasm Metastasis	577-85-5	3-hydroxyflavone	0.0
D009362	Neoplasm Metastasis	101-77-9	4,4'-diaminodiphenylmethane	0.0
D009362	Neoplasm Metastasis	1076-38-6	4-hydroxycoumarin	0.0
D009362	Neoplasm Metastasis	115039-00-4	6-methyl-1,3,8-trichlorodibenzofuran	0.0
D009362	Neoplasm Metastasis	616-91-1	Acetylcysteine	0.0
D009362	Neoplasm Metastasis	59-02-9	alpha-Tocopherol	0.0
D009362	Neoplasm Metastasis	125-84-8	Aminoglutethimide	0.0
D009362	Neoplasm Metastasis	104-46-1	anethole	0.0
D009362	Neoplasm Metastasis	520-36-5	Apigenin	0.0
D009362	Neoplasm Metastasis	1327-53-3	Arsenic Trioxide	0.0
D009362	Neoplasm Metastasis	4419-39-0	Beclomethasone	0.0
D009362	Neoplasm Metastasis	472-15-1	betulinic acid	0.0
D009362	Neoplasm Metastasis	7184-60-3	borrelidin	0.0
D009362	Neoplasm Metastasis	600-76-0	brazilein	0.0
D009362	Neoplasm Metastasis	357-57-3	brucine	0.0
D009362	Neoplasm Metastasis	104594-70-9	caffeic acid phenethyl ester	0.0
D009362	Neoplasm Metastasis	13956-29-1	Cannabidiol	0.0
D009362	Neoplasm Metastasis	298-46-4	Carbamazepine	0.0
D009362	Neoplasm Metastasis	41575-94-4	Carboplatin	0.0
D009362	Neoplasm Metastasis	154-93-8	Carmustine	0.0
D009362	Neoplasm Metastasis	154-23-4	Catechin	0.0
D009362	Neoplasm Metastasis	327-97-9	Chlorogenic Acid	0.0
D009362	Neoplasm Metastasis	74772-77-3	ciglitazone	0.0
D009362	Neoplasm Metastasis	138330-18-4	cimadronate	0.0
D009362	Neoplasm Metastasis	15663-27-1	Cisplatin	0.0
D009362	Neoplasm Metastasis	59729-33-8	Citalopram	0.0
D009362	Neoplasm Metastasis	10596-23-3	Clodronic Acid	0.0
D009362	Neoplasm Metastasis	637-07-0	Clofibrate	0.0
D009362	Neoplasm Metastasis	23593-75-1	Clotrimazole	0.0
D009362	Neoplasm Metastasis	50-18-0	Cyclophosphamide	0.0
D009362	Neoplasm Metastasis	60-23-1	Cysteamine	0.0
D009362	Neoplasm Metastasis	147-94-4	Cytarabine	0.0
D009362	Neoplasm Metastasis	4342-03-4	Dacarbazine	0.0
D009362	Neoplasm Metastasis	522-17-8	deguelin	0.0
D009362	Neoplasm Metastasis	2050-87-5	diallyl trisulfide	0.0
D009362	Neoplasm Metastasis	97-77-8	Disulfiram	0.0
D009362	Neoplasm Metastasis	25167-62-8	Docosahexaenoic Acids	0.0
D009362	Neoplasm Metastasis	3094-09-5	doxifluridine	0.0
D009362	Neoplasm Metastasis	23214-92-8	Doxorubicin	0.0
D009362	Neoplasm Metastasis	41340-25-4	Etodolac	0.0
D009362	Neoplasm Metastasis	97-53-0	Eugenol	0.0
D009362	Neoplasm Metastasis	5956-87-6	evodiamine	0.0
D009362	Neoplasm Metastasis	102676-47-1	Fadrozole	0.0
D009362	Neoplasm Metastasis	76824-35-6	Famotidine	0.0
D009362	Neoplasm Metastasis	50-91-9	Floxuridine	0.0
D009362	Neoplasm Metastasis	51-21-8	Fluorouracil	0.0
D009362	Neoplasm Metastasis	50773-42-7	formosanin C	0.0
D009362	Neoplasm Metastasis	23110-15-8	fumagillin	0.0
D009362	Neoplasm Metastasis	149-91-7	Gallic Acid	0.0
D009362	Neoplasm Metastasis	103882-84-4	gemcitabine	0.0
D009362	Neoplasm Metastasis	1391-73-7	gingerol	0.0
D009362	Neoplasm Metastasis	79498-31-0	glaucocalyxin A	0.0
D009362	Neoplasm Metastasis	19202-36-9	hinokiflavone	0.0
D009362	Neoplasm Metastasis	35354-74-6	honokiol	0.0
D009362	Neoplasm Metastasis	50-23-7	Hydrocortisone	0.0
D009362	Neoplasm Metastasis	3778-73-2	Ifosfamide	0.0
D009362	Neoplasm Metastasis	53-86-1	Indomethacin	0.0
D009362	Neoplasm Metastasis	961-29-5	isoliquiritigenin	0.0
D009362	Neoplasm Metastasis	70288-86-7	Ivermectin	0.0
D009362	Neoplasm Metastasis	219989-84-1	ixabepilone	0.0
D009362	Neoplasm Metastasis	58-05-9	Leucovorin	0.0
D009362	Neoplasm Metastasis	2197-37-7	Linoleic Acid	0.0
D009362	Neoplasm Metastasis	434-13-9	Lithocholic Acid	0.0
D009362	Neoplasm Metastasis	75330-75-5	Lovastatin	0.0
D009362	Neoplasm Metastasis	520-85-4	Medroxyprogesterone	0.0
D009362	Neoplasm Metastasis	71-58-9	Medroxyprogesterone Acetate	0.0
D009362	Neoplasm Metastasis	73-31-4	Melatonin	0.0
D009362	Neoplasm Metastasis	20449-79-0	Melitten	0.0
D009362	Neoplasm Metastasis	148-82-3	Melphalan	0.0
D009362	Neoplasm Metastasis	657-24-9	Metformin	0.0
D009362	Neoplasm Metastasis	59-05-2	Methotrexate	0.0
D009362	Neoplasm Metastasis	50-07-7	Mitomycin	0.0
D009362	Neoplasm Metastasis	109376-83-2	ML 7	0.0
D009362	Neoplasm Metastasis	105637-50-1	ML 9	0.0
D009362	Neoplasm Metastasis	123653-11-2	N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide	0.0
D009362	Neoplasm Metastasis	91-20-3	naphthalene	0.0
D009362	Neoplasm Metastasis	32358-83-1	naphtho(1,2-b)furan-4,5-dione	0.0
D009362	Neoplasm Metastasis	50-65-7	Niclosamide	0.0
D009362	Neoplasm Metastasis	51803-78-2	nimesulide	0.0
D009362	Neoplasm Metastasis	59-87-0	Nitrofurazone	0.0
D009362	Neoplasm Metastasis	83150-76-9	Octreotide	0.0
D009362	Neoplasm Metastasis	40391-99-9	Pamidronate	0.0
D009362	Neoplasm Metastasis	49776-64-9	pentaacetyl geniposide	0.0
D009362	Neoplasm Metastasis	6493-05-6	Pentoxifylline	0.0
D009362	Neoplasm Metastasis	39325-01-4	Picibanil	0.0
D009362	Neoplasm Metastasis	79-17-4	pimagedine	0.0
D009362	Neoplasm Metastasis	58479-68-8	platycodin D	0.0
D009362	Neoplasm Metastasis	117-39-5	Quercetin	0.0
D009362	Neoplasm Metastasis	170449-18-0	RTKI cpd	0.0
D009362	Neoplasm Metastasis	53003-10-4	salinomycin	0.0
D009362	Neoplasm Metastasis	13909-09-6	Semustine	0.0
D009362	Neoplasm Metastasis	79902-63-9	Simvastatin	0.0
D009362	Neoplasm Metastasis	53123-88-9	Sirolimus	0.0
D009362	Neoplasm Metastasis	599-79-1	Sulfasalazine	0.0
D009362	Neoplasm Metastasis	10540-29-1	Tamoxifen	0.0
D009362	Neoplasm Metastasis	17902-23-7	Tegafur	0.0
D009362	Neoplasm Metastasis	58-22-0	Testosterone	0.0
D009362	Neoplasm Metastasis	1746-01-6	Tetrachlorodibenzodioxin	0.0
D009362	Neoplasm Metastasis	58-55-9	Theophylline	0.0
D009362	Neoplasm Metastasis	52-24-4	Thiotepa	0.0
D009362	Neoplasm Metastasis	490-91-5	thymoquinone	0.0
D009362	Neoplasm Metastasis	302-79-4	Tretinoin	0.0
D009362	Neoplasm Metastasis	58880-19-6	trichostatin A	0.0
D009362	Neoplasm Metastasis	38748-32-2	triptolide	0.0
D009362	Neoplasm Metastasis	38647-11-9	triptonide	0.0
D009362	Neoplasm Metastasis	66-22-8	Uracil	0.0
D009362	Neoplasm Metastasis	865-21-4	Vinblastine	0.0
D009362	Neoplasm Metastasis	71486-22-1	Vinorelbine	0.0
D009362	Neoplasm Metastasis	81-81-2	Warfarin	0.0
D009362	Neoplasm Metastasis	5119-48-2	withaferin A	0.0
D009362	Neoplasm Metastasis	19545-26-7	Wortmannin	0.0
D009362	Neoplasm Metastasis	127657-42-5	YM 529	0.0
D009382	Neoplasms, Unknown Primary	41575-94-4	Carboplatin	0.0
D009382	Neoplasms, Unknown Primary	103882-84-4	gemcitabine	0.0
D009382	Neoplasms, Unknown Primary	148-82-3	Melphalan	0.0
D009400	Nephrosclerosis	86541-75-5	benazepril	0.0
D009400	Nephrosclerosis	75847-73-3	Enalapril	0.0
D009400	Nephrosclerosis	35354-74-6	honokiol	0.0
D009400	Nephrosclerosis	9005-53-2	Lignin	0.0
D009400	Nephrosclerosis	114798-26-4	Losartan	0.0
D009400	Nephrosclerosis	657-24-9	Metformin	0.0
D009400	Nephrosclerosis	50-65-7	Niclosamide	0.0
D009617	Nocardia Infections	73384-59-5	Ceftriaxone	0.0
D009617	Nocardia Infections	96036-03-2	Meropenem	0.0
D009617	Nocardia Infections	68-35-9	Sulfadiazine	0.0
D009617	Nocardia Infections	8064-90-2	Trimethoprim, Sulfamethoxazole Drug Combination	0.0
D009765	Obesity	56180-94-0	Acarbose	0.0
D009765	Obesity	616-91-1	Acetylcysteine	0.0
D009765	Obesity	604-59-1	alpha-naphthoflavone	0.0
D009765	Obesity	2207-50-3	Aminorex	0.0
D009765	Obesity	50-81-7	Ascorbic Acid	0.0
D009765	Obesity	131860-33-8	azoxystrobin	0.0
D009765	Obesity	41859-67-0	Bezafibrate	0.0
D009765	Obesity	80-05-7	bisphenol A	0.0
D009765	Obesity	58-08-2	Caffeine	0.0
D009765	Obesity	4138-96-9	Canrenoic Acid	0.0
D009765	Obesity	404-86-4	Capsaicin	0.0
D009765	Obesity	14325-03-2	cobaltiprotoporphyrin	0.0
D009765	Obesity	15826-37-6	Cromolyn Sodium	0.0
D009765	Obesity	458-37-7	Curcumin	0.0
D009765	Obesity	133360-41-5	davallialactone	0.0
D009765	Obesity	51481-10-8	deoxynivalenol	0.0
D009765	Obesity	3239-44-9	Dexfenfluramine	0.0
D009765	Obesity	117-81-7	Diethylhexyl Phthalate	0.0
D009765	Obesity	90-84-6	Diethylpropion	0.0
D009765	Obesity	75847-73-3	Enalapril	0.0
D009765	Obesity	299-42-3	Ephedrine	0.0
D009765	Obesity	5956-87-6	evodiamine	0.0
D009765	Obesity	458-24-2	Fenfluramine	0.0
D009765	Obesity	65646-68-6	Fenretinide	0.0
D009765	Obesity	54910-89-3	Fluoxetine	0.0
D009765	Obesity	54739-18-3	Fluvoxamine	0.0
D009765	Obesity	102671-35-2	FR 64822	0.0
D009765	Obesity	23110-15-8	fumagillin	0.0
D009765	Obesity	446-72-0	Genistein	0.0
D009765	Obesity	624-15-7	geraniol	0.0
D009765	Obesity	59870-68-7	glabridin	0.0
D009765	Obesity	442-51-3	Harmine	0.0
D009765	Obesity	8029-82-1	Margarine	0.0
D009765	Obesity	22232-71-9	Mazindol	0.0
D009765	Obesity	657-24-9	Metformin	0.0
D009765	Obesity	22204-53-1	Naproxen	0.0
D009765	Obesity	480-41-1	naringenin	0.0
D009765	Obesity	508-02-1	Oleanolic Acid	0.0
D009765	Obesity	96829-58-2	Orlistat	0.0
D009765	Obesity	21784-30-5	phendimetrazine	0.0
D009765	Obesity	122-09-8	Phentermine	0.0
D009765	Obesity	111025-46-8	Pioglitazone	0.0
D009765	Obesity	50892-23-4	pirinixic acid	0.0
D009765	Obesity	58479-68-8	platycodin D	0.0
D009765	Obesity	106392-12-5	Poloxamer	0.0
D009765	Obesity	25104-18-1	Polylysine	0.0
D009765	Obesity	346-18-9	Polythiazide	0.0
D009765	Obesity	95975-55-6	pregna-4,17-diene-3,16-dione	0.0
D009765	Obesity	4721-07-7	puag-haad	0.0
D009765	Obesity	117-39-5	Quercetin	0.0
D009765	Obesity	5471-51-2	raspberry ketone	0.0
D009765	Obesity	158681-13-1	Rimonabant	0.0
D009765	Obesity	11103-72-3	Ruthenium Red	0.0
D009765	Obesity	79617-96-2	Sertraline	0.0
D009765	Obesity	106650-56-0	sibutramine	0.0
D009765	Obesity	107-35-7	Taurine	0.0
D009765	Obesity	97240-79-4	Topiramate	0.0
D009765	Obesity	19794-93-5	Trazodone	0.0
D009765	Obesity	6754-58-1	xanthohumol	0.0
D009765	Obesity	146-48-5	Yohimbine	0.0
D010003	Osteoarthritis	103-90-2	Acetaminophen	0.0
D010003	Osteoarthritis	55300-29-3	antrafenine	0.0
D010003	Osteoarthritis	22839-47-0	Aspartame	0.0
D010003	Osteoarthritis	50-78-2	Aspirin	0.0
D010003	Osteoarthritis	404-86-4	Capsaicin	0.0
D010003	Osteoarthritis	458-37-7	Curcumin	0.0
D010003	Osteoarthritis	15307-86-5	Diclofenac	0.0
D010003	Osteoarthritis	22494-42-4	Diflunisal	0.0
D010003	Osteoarthritis	125-28-0	dihydrocodeine	0.0
D010003	Osteoarthritis	564-25-0	Doxycycline	0.0
D010003	Osteoarthritis	41340-25-4	Etodolac	0.0
D010003	Osteoarthritis	202409-33-4	Etoricoxib	0.0
D010003	Osteoarthritis	31879-05-7	Fenoprofen	0.0
D010003	Osteoarthritis	3416-24-8	Glucosamine	0.0
D010003	Osteoarthritis	15687-27-1	Ibuprofen	0.0
D010003	Osteoarthritis	53-86-1	Indomethacin	0.0
D010003	Osteoarthritis	31842-01-0	Indoprofen	0.0
D010003	Osteoarthritis	22071-15-4	Ketoprofen	0.0
D010003	Osteoarthritis	7447-41-8	Lithium Chloride	0.0
D010003	Osteoarthritis	61-68-7	Mefenamic Acid	0.0
D010003	Osteoarthritis	71125-38-7	Meloxicam	0.0
D010003	Osteoarthritis	59122-46-2	Misoprostol	0.0
D010003	Osteoarthritis	22204-53-1	Naproxen	0.0
D010003	Osteoarthritis	51803-78-2	nimesulide	0.0
D010003	Osteoarthritis	50-33-9	Phenylbutazone	0.0
D010003	Osteoarthritis	36322-90-4	Piroxicam	0.0
D010003	Osteoarthritis	95975-55-6	pregna-4,17-diene-3,16-dione	0.0
D010003	Osteoarthritis	38194-50-2	Sulindac	0.0
D010003	Osteoarthritis	59804-37-4	tenoxicam	0.0
D010003	Osteoarthritis	26171-23-3	Tolmetin	0.0
D010003	Osteoarthritis	27203-92-5	Tramadol	0.0
D010003	Osteoarthritis	6754-58-1	xanthohumol	0.0
D015207	Osteoarthritis, Hip	15687-27-1	Ibuprofen	0.0
D015207	Osteoarthritis, Hip	53-86-1	Indomethacin	0.0
D015207	Osteoarthritis, Hip	61-68-7	Mefenamic Acid	0.0
D015207	Osteoarthritis, Hip	22204-53-1	Naproxen	0.0
D015207	Osteoarthritis, Hip	51803-78-2	nimesulide	0.0
D015207	Osteoarthritis, Hip	50-33-9	Phenylbutazone	0.0
D015207	Osteoarthritis, Hip	36322-90-4	Piroxicam	0.0
D020370	Osteoarthritis, Knee	51803-78-2	nimesulide	0.0
D020370	Osteoarthritis, Knee	27203-92-5	Tramadol	0.0
D010018	Osteomalacia	19356-17-3	Calcifediol	0.0
D010018	Osteomalacia	32222-06-3	Calcitriol	0.0
D010018	Osteomalacia	67-97-0	Cholecalciferol	0.0
D010018	Osteomalacia	59-30-3	Folic Acid	0.0
D010019	Osteomyelitis	25953-19-9	Cefazolin	0.0
D010019	Osteomyelitis	88040-23-7	Cefepime	0.0
D010019	Osteomyelitis	69712-56-7	Cefotetan	0.0
D010019	Osteomyelitis	84957-29-9	cefpirome	0.0
D010019	Osteomyelitis	78439-06-2	Ceftazidime	0.0
D010019	Osteomyelitis	73384-59-5	Ceftriaxone	0.0
D010019	Osteomyelitis	56-75-7	Chloramphenicol	0.0
D010019	Osteomyelitis	85721-33-1	Ciprofloxacin	0.0
D010019	Osteomyelitis	1066-17-7	Colistin	0.0
D010019	Osteomyelitis	103060-53-3	Daptomycin	0.0
D010019	Osteomyelitis	6990-06-3	Fusidic Acid	0.0
D010019	Osteomyelitis	84625-61-6	Itraconazole	0.0
D010019	Osteomyelitis	65277-42-1	Ketoconazole	0.0
D010019	Osteomyelitis	61-32-5	Methicillin	0.0
D010019	Osteomyelitis	443-48-1	Metronidazole	0.0
D010019	Osteomyelitis	147-52-4	Nafcillin	0.0
D010019	Osteomyelitis	1404-04-2	Neomycin	0.0
D010019	Osteomyelitis	82419-36-1	Ofloxacin	0.0
D010019	Osteomyelitis	70458-92-3	Pefloxacin	0.0
D010019	Osteomyelitis	13292-46-1	Rifampin	0.0
D010019	Osteomyelitis	61036-62-2	Teicoplanin	0.0
D010019	Osteomyelitis	32986-56-4	Tobramycin	0.0
D010019	Osteomyelitis	8064-90-2	Trimethoprim, Sulfamethoxazole Drug Combination	0.0
D010019	Osteomyelitis	1404-90-6	Vancomycin	0.0
D010020	Osteonecrosis	21679-14-1	fludarabine	0.0
D010024	Osteoporosis	66376-36-1	Alendronate	0.0
D010024	Osteoporosis	41294-56-8	alfacalcidol	0.0
D010024	Osteoporosis	5508-58-7	andrographolide	0.0
D010024	Osteoporosis	139051-27-7	anemarsaponin B	0.0
D010024	Osteoporosis	11141-17-6	azadirachtin	0.0
D010024	Osteoporosis	2086-83-1	Berberine	0.0
D010024	Osteoporosis	104594-70-9	caffeic acid phenethyl ester	0.0
D010024	Osteoporosis	7440-70-2	Calcium	0.0
D010024	Osteoporosis	471-34-1	Calcium Carbonate	0.0
D010024	Osteoporosis	458-37-7	Curcumin	0.0
D010024	Osteoporosis	2786-08-5	dibenzothiophene-4-carboxylic acid	0.0
D010024	Osteoporosis	75847-73-3	Enalapril	0.0
D010024	Osteoporosis	50-28-2	Estradiol	0.0
D010024	Osteoporosis	2809-21-4	Etidronic Acid	0.0
D010024	Osteoporosis	141732-76-5	Exenatide	0.0
D010024	Osteoporosis	446-72-0	Genistein	0.0
D010024	Osteoporosis	3416-24-8	Glucosamine	0.0
D010024	Osteoporosis	489-32-7	icariin	0.0
D010024	Osteoporosis	520-18-3	kaempferol	0.0
D010024	Osteoporosis	797-63-7	Levonorgestrel	0.0
D010024	Osteoporosis	73-31-4	Melatonin	0.0
D010024	Osteoporosis	59-05-2	Methotrexate	0.0
D010024	Osteoporosis	360-70-3	Nandrolone Decanoate	0.0
D010024	Osteoporosis	10236-47-2	naringin	0.0
D010024	Osteoporosis	40391-99-9	Pamidronate	0.0
D010024	Osteoporosis	58479-68-8	platycodin D	0.0
D010024	Osteoporosis	525-66-6	Propranolol	0.0
D010024	Osteoporosis	568-73-0	tanshinone	0.0
D010024	Osteoporosis	50679-08-8	Terfenadine	0.0
D010024	Osteoporosis	52232-67-4	Teriparatide	0.0
D010024	Osteoporosis	1406-16-2	Vitamin D	0.0
D010024	Osteoporosis	11032-49-8	Vitamin K 2	0.0
D010024	Osteoporosis	6754-58-1	xanthohumol	0.0
D010024	Osteoporosis	127657-42-5	YM 529	0.0
D015663	Osteoporosis, Postmenopausal	66376-36-1	Alendronate	0.0
D015663	Osteoporosis, Postmenopausal	41294-56-8	alfacalcidol	0.0
D015663	Osteoporosis, Postmenopausal	32222-06-3	Calcitriol	0.0
D015663	Osteoporosis, Postmenopausal	7440-70-2	Calcium	0.0
D015663	Osteoporosis, Postmenopausal	67-97-0	Cholecalciferol	0.0
D015663	Osteoporosis, Postmenopausal	53-43-0	Dehydroepiandrosterone	0.0
D015663	Osteoporosis, Postmenopausal	50-28-2	Estradiol	0.0
D015663	Osteoporosis, Postmenopausal	446-72-0	Genistein	0.0
D015663	Osteoporosis, Postmenopausal	63676-25-5	LY 117018	0.0
D015663	Osteoporosis, Postmenopausal	38673-38-0	Norethindrone Acetate	0.0
D015663	Osteoporosis, Postmenopausal	117-39-5	Quercetin	0.0
D015663	Osteoporosis, Postmenopausal	1406-16-2	Vitamin D	0.0
D010490	Pericardial Effusion	59-02-9	alpha-Tocopherol	0.0
D010490	Pericardial Effusion	50-02-2	Dexamethasone	0.0
D010490	Pericardial Effusion	65646-68-6	Fenretinide	0.0
D010490	Pericardial Effusion	69-65-8	Mannitol	0.0
D010490	Pericardial Effusion	123653-11-2	N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide	0.0
D010490	Pericardial Effusion	50-24-8	Prednisolone	0.0
D010493	Pericarditis	37517-28-5	Amikacin	0.0
D010493	Pericarditis	9005-49-6	Heparin	0.0
D010493	Pericarditis	53-86-1	Indomethacin	0.0
D010493	Pericarditis	66-79-5	Oxacillin	0.0
D010493	Pericarditis	50-24-8	Prednisolone	0.0
D010493	Pericarditis	61036-62-2	Teicoplanin	0.0
D010493	Pericarditis	124-94-7	Triamcinolone	0.0
D010493	Pericarditis	1404-90-6	Vancomycin	0.0
D010493	Pericarditis	81-81-2	Warfarin	0.0
D016491	Peripheral Vascular Diseases	50-81-7	Ascorbic Acid	0.0
D016491	Peripheral Vascular Diseases	75847-73-3	Enalapril	0.0
D016491	Peripheral Vascular Diseases	78919-13-8	Iloprost	0.0
D016491	Peripheral Vascular Diseases	137-58-6	Lidocaine	0.0
D016491	Peripheral Vascular Diseases	15078-28-1	Nitroprusside	0.0
D016491	Peripheral Vascular Diseases	6493-05-6	Pentoxifylline	0.0
D016491	Peripheral Vascular Diseases	1406-18-4	Vitamin E	0.0
D010996	Pleural Effusion	50-02-2	Dexamethasone	0.0
D010996	Pleural Effusion	83-43-2	Methylprednisolone	0.0
D010996	Pleural Effusion	37229-16-6	naphthalan	0.0
D010996	Pleural Effusion	50-24-8	Prednisolone	0.0
D010996	Pleural Effusion	53-03-2	Prednisone	0.0
D010996	Pleural Effusion	83-89-6	Quinacrine	0.0
D010996	Pleural Effusion	150863-82-4	S 1 (combination)	0.0
D010996	Pleural Effusion	60-54-8	Tetracycline	0.0
D010997	Pleural Neoplasms	15663-27-1	Cisplatin	0.0
D010997	Pleural Neoplasms	23214-92-8	Doxorubicin	0.0
D010997	Pleural Neoplasms	10540-29-1	Tamoxifen	0.0
D010998	Pleurisy	37229-16-6	naphthalan	0.0
D010998	Pleurisy	10236-47-2	naringin	0.0
D010998	Pleurisy	8064-90-2	Trimethoprim, Sulfamethoxazole Drug Combination	0.0
D018410	Pneumonia, Bacterial	26787-78-0	Amoxicillin	0.0
D018410	Pneumonia, Bacterial	83905-01-5	Azithromycin	0.0
D018410	Pneumonia, Bacterial	69739-16-8	cefodizime	0.0
D018410	Pneumonia, Bacterial	63527-52-6	Cefotaxime	0.0
D018410	Pneumonia, Bacterial	84957-29-9	cefpirome	0.0
D018410	Pneumonia, Bacterial	78439-06-2	Ceftazidime	0.0
D018410	Pneumonia, Bacterial	73384-59-5	Ceftriaxone	0.0
D018410	Pneumonia, Bacterial	85721-33-1	Ciprofloxacin	0.0
D018410	Pneumonia, Bacterial	81103-11-9	Clarithromycin	0.0
D018410	Pneumonia, Bacterial	18323-44-9	Clindamycin	0.0
D018410	Pneumonia, Bacterial	114-07-8	Erythromycin	0.0
D018410	Pneumonia, Bacterial	643-22-1	erythromycin stearate	0.0
D018410	Pneumonia, Bacterial	5250-39-5	Floxacillin	0.0
D018410	Pneumonia, Bacterial	23155-02-4	Fosfomycin	0.0
D018410	Pneumonia, Bacterial	82419-36-1	Ofloxacin	0.0
D018410	Pneumonia, Bacterial	70458-92-3	Pefloxacin	0.0
D018410	Pneumonia, Bacterial	6130-64-9	Penicillin G Procaine	0.0
D018410	Pneumonia, Bacterial	68-35-9	Sulfadiazine	0.0
D018410	Pneumonia, Bacterial	76497-13-7	sultamicillin	0.0
D018410	Pneumonia, Bacterial	61036-62-2	Teicoplanin	0.0
D018410	Pneumonia, Bacterial	8064-90-2	Trimethoprim, Sulfamethoxazole Drug Combination	0.0
D018410	Pneumonia, Bacterial	1404-90-6	Vancomycin	0.0
D011020	Pneumonia, Pneumocystis	94015-53-9	Atovaquone	0.0
D011020	Pneumonia, Pneumocystis	80-08-0	Dapsone	0.0
D011020	Pneumonia, Pneumocystis	69655-05-6	Didanosine	0.0
D011020	Pneumonia, Pneumocystis	83-43-2	Methylprednisolone	0.0
D011020	Pneumonia, Pneumocystis	100-33-4	Pentamidine	0.0
D011020	Pneumonia, Pneumocystis	50-24-8	Prednisolone	0.0
D011020	Pneumonia, Pneumocystis	91161-71-6	Terbinafine	0.0
D011020	Pneumonia, Pneumocystis	738-70-5	Trimethoprim	0.0
D011020	Pneumonia, Pneumocystis	8064-90-2	Trimethoprim, Sulfamethoxazole Drug Combination	0.0
D011020	Pneumonia, Pneumocystis	30516-87-1	Zidovudine	0.0
D011024	Pneumonia, Viral	36791-04-5	Ribavirin	0.0
D001261	Pulmonary Atelectasis	520-33-2	hesperetin	0.0
D029424	Pulmonary Disease, Chronic Obstructive	611-59-6	1,7-dimethylxanthine	0.0
D029424	Pulmonary Disease, Chronic Obstructive	59-66-5	Acetazolamide	0.0
D029424	Pulmonary Disease, Chronic Obstructive	18559-94-9	Albuterol	0.0
D029424	Pulmonary Disease, Chronic Obstructive	317-34-0	Aminophylline	0.0
D029424	Pulmonary Disease, Chronic Obstructive	81732-65-2	bambuterol	0.0
D029424	Pulmonary Disease, Chronic Obstructive	4419-39-0	Beclomethasone	0.0
D029424	Pulmonary Disease, Chronic Obstructive	2387-59-9	Carbocysteine	0.0
D029424	Pulmonary Disease, Chronic Obstructive	81103-11-9	Clarithromycin	0.0
D029424	Pulmonary Disease, Chronic Obstructive	75847-73-3	Enalapril	0.0
D029424	Pulmonary Disease, Chronic Obstructive	41078-02-8	enprofylline	0.0
D029424	Pulmonary Disease, Chronic Obstructive	51-43-4	Epinephrine	0.0
D029424	Pulmonary Disease, Chronic Obstructive	470-82-6	Eucalyptol	0.0
D029424	Pulmonary Disease, Chronic Obstructive	596-51-0	Glycopyrrolate	0.0
D029424	Pulmonary Disease, Chronic Obstructive	60205-81-4	Ipratropium	0.0
D029424	Pulmonary Disease, Chronic Obstructive	74050-98-9	Ketanserin	0.0
D029424	Pulmonary Disease, Chronic Obstructive	59-05-2	Methotrexate	0.0
D029424	Pulmonary Disease, Chronic Obstructive	21829-25-4	Nifedipine	0.0
D029424	Pulmonary Disease, Chronic Obstructive	53-03-2	Prednisone	0.0
D029424	Pulmonary Disease, Chronic Obstructive	603-00-9	proxyphylline	0.0
D029424	Pulmonary Disease, Chronic Obstructive	117-39-5	Quercetin	0.0
D029424	Pulmonary Disease, Chronic Obstructive	79902-63-9	Simvastatin	0.0
D029424	Pulmonary Disease, Chronic Obstructive	23031-25-6	Terbutaline	0.0
D029424	Pulmonary Disease, Chronic Obstructive	58-55-9	Theophylline	0.0
D029424	Pulmonary Disease, Chronic Obstructive	10405-02-4	trospium chloride	0.0
D029424	Pulmonary Disease, Chronic Obstructive	52-53-9	Verapamil	0.0
D029424	Pulmonary Disease, Chronic Obstructive	107753-78-6	zafirlukast	0.0
